Cell_line,GENE,normZ,p-value,FDR,Treatment
HCT116,CLTB,-0.02,0.491,1.01,AZD6738
HCT116,CLTC,-0.82,0.206,1.08,AZD6738
HCT116,CLTCL1,-1.26,0.103,1.07,AZD6738
HCT116,CLU,-0.19,0.424,1.02,AZD6738
HCT116,CLUAP1,0.27,0.607,0.995,AZD6738
HCT116,CLUH,0.23,0.592,0.998,AZD6738
HCT116,CLUL1,0.15,0.559,1,AZD6738
HCT116,CLVS1,0.69,0.754,0.986,AZD6738
HCT116,CLVS2,-0.52,0.301,1.03,AZD6738
HCT116,CLYBL,-0.46,0.323,1.03,AZD6738
HCT116,CMA1,-0.62,0.267,1.05,AZD6738
HCT116,CMAS,0.7,0.757,0.985,AZD6738
HCT116,CMBL,1.28,0.9,0.989,AZD6738
HCT116,CMIP,1.77,0.962,0.997,AZD6738
HCT116,CMKLR1,-0.28,0.389,1.02,AZD6738
HCT116,CMPK2,0.69,0.756,0.986,AZD6738
HCT116,CMSS1,-0.31,0.379,1.03,AZD6738
HCT116,CMTM1,0.13,0.55,1,AZD6738
HCT116,CMTM2,-0.27,0.395,1.02,AZD6738
HCT116,CMTM3,0,0.499,1.01,AZD6738
HCT116,CMTM4,1.58,0.943,0.996,AZD6738
HCT116,CMTM5,0.03,0.513,1.01,AZD6738
HCT116,CMTM6,-0.86,0.194,1.08,AZD6738
HCT116,CMTM7,0.5,0.691,0.99,AZD6738
HCT116,CMTM8,-0.71,0.239,1.06,AZD6738
HCT116,CMYA5,-0.11,0.457,1.01,AZD6738
HCT116,CNBD1,-0.61,0.272,1.04,AZD6738
HCT116,CNBD2,0.15,0.558,1,AZD6738
HCT116,CNBP,0.06,0.525,1.01,AZD6738
HCT116,CNDP1,0.79,0.786,0.984,AZD6738
HCT116,CNDP2,0.79,0.787,0.983,AZD6738
HCT116,CNEP1R1,0.39,0.652,0.992,AZD6738
HCT116,CNFN,0.72,0.764,0.984,AZD6738
HCT116,CNGA1,-0.25,0.401,1.02,AZD6738
HCT116,CNGA2,-0.67,0.252,1.05,AZD6738
HCT116,CNGA3,-0.4,0.344,1.03,AZD6738
HCT116,CNGA4,-0.59,0.276,1.04,AZD6738
HCT116,CNGB1,0.04,0.515,1.01,AZD6738
HCT116,CNGB3,-0.15,0.44,1.02,AZD6738
HCT116,CNIH2,-0.66,0.256,1.05,AZD6738
HCT116,CNIH3,-1.13,0.13,1.08,AZD6738
HCT116,CNIH4,-0.54,0.294,1.03,AZD6738
HCT116,CNKSR1,0.21,0.581,0.998,AZD6738
HCT116,CNKSR2,0.08,0.531,1,AZD6738
HCT116,CNKSR3,0.31,0.621,0.995,AZD6738
HCT116,CNN1,-0.59,0.278,1.04,AZD6738
HCT116,CNN2,-0.29,0.388,1.02,AZD6738
HCT116,CNN3,0.38,0.649,0.991,AZD6738
HCT116,CNNM1,0.12,0.547,1,AZD6738
HCT116,CNNM2,-0.58,0.28,1.04,AZD6738
HCT116,CNNM3,1.22,0.888,0.989,AZD6738
HCT116,CNNM4,-1.06,0.143,1.08,AZD6738
HCT116,CNOT1,-2.18,1.48E-02,0.886,AZD6738
HCT116,CNOT10,-0.49,0.311,1.03,AZD6738
HCT116,CNOT11,-1.2,0.116,1.08,AZD6738
HCT116,CNOT2,-0.98,0.163,1.08,AZD6738
HCT116,CNOT3,-0.73,0.232,1.07,AZD6738
HCT116,CNOT4,-1.64,0.0503,1.03,AZD6738
HCT116,CNOT6,0.66,0.746,0.987,AZD6738
HCT116,CNOT7,0.51,0.695,0.991,AZD6738
HCT116,CNOT8,-0.29,0.385,1.03,AZD6738
HCT116,CNP,-0.96,0.169,1.08,AZD6738
HCT116,CNPPD1,-0.11,0.456,1.01,AZD6738
HCT116,CNPY1,-0.46,0.323,1.03,AZD6738
HCT116,CNPY2,2.3,0.989,1,AZD6738
HCT116,CNPY3,2.41,0.992,1,AZD6738
HCT116,CNPY4,-0.74,0.231,1.07,AZD6738
HCT116,CNR1,1.4,0.919,0.993,AZD6738
HCT116,CNR2,0.08,0.531,1,AZD6738
HCT116,CNRIP1,0.5,0.69,0.99,AZD6738
HCT116,CNST,-0.74,0.23,1.07,AZD6738
HCT116,CNTD1,-0.35,0.364,1.03,AZD6738
HCT116,CNTD2,0.12,0.549,1,AZD6738
HCT116,CNTF,0.52,0.699,0.99,AZD6738
HCT116,CNTFR,0.01,0.503,1.01,AZD6738
HCT116,CNTLN,0,0.5,1.01,AZD6738
HCT116,CNTN1,0.44,0.671,0.99,AZD6738
HCT116,CNTN2,-0.57,0.285,1.04,AZD6738
HCT116,CNTN3,1.07,0.858,0.987,AZD6738
HCT116,CNTN4,-0.52,0.301,1.03,AZD6738
HCT116,CNTN5,1.14,0.873,0.987,AZD6738
HCT116,CNTN6,-0.08,0.468,1.01,AZD6738
HCT116,CNTNAP1,0.13,0.552,1,AZD6738
HCT116,CNTNAP2,-0.48,0.314,1.03,AZD6738
HCT116,CNTNAP4,-1.07,0.142,1.08,AZD6738
HCT116,CNTNAP5,-0.72,0.237,1.06,AZD6738
HCT116,CNTRL,-1.19,0.116,1.08,AZD6738
HCT116,CNTROB,0.93,0.825,0.985,AZD6738
HCT116,COA1,-0.47,0.319,1.03,AZD6738
HCT116,COA3,0.24,0.595,0.995,AZD6738
HCT116,COA4,0.69,0.753,0.986,AZD6738
HCT116,COA6,0.18,0.571,0.999,AZD6738
HCT116,COASY,-0.56,0.287,1.04,AZD6738
HCT116,COBL,-0.55,0.293,1.04,AZD6738
HCT116,COBLL1,0.21,0.584,0.998,AZD6738
HCT116,COCH,-0.16,0.438,1.02,AZD6738
HCT116,COG1,0.36,0.642,0.99,AZD6738
HCT116,COG2,-0.73,0.234,1.07,AZD6738
HCT116,COG3,-0.64,0.262,1.05,AZD6738
HCT116,COG4,0.33,0.629,0.992,AZD6738
HCT116,COG5,1.05,0.853,0.986,AZD6738
HCT116,COG6,-0.29,0.384,1.03,AZD6738
HCT116,COG7,-0.24,0.406,1.02,AZD6738
HCT116,COG8,1.1,0.864,0.987,AZD6738
HCT116,COIL,0.01,0.504,1.01,AZD6738
HCT116,COL10A1,-0.06,0.477,1.01,AZD6738
HCT116,COL11A1,-2.57,0.00501,0.742,AZD6738
HCT116,COL11A2,-0.34,0.366,1.03,AZD6738
HCT116,COL12A1,0.13,0.553,1,AZD6738
HCT116,COL13A1,0.85,0.801,0.984,AZD6738
HCT116,COL14A1,-0.32,0.373,1.03,AZD6738
HCT116,COL15A1,0.34,0.634,0.99,AZD6738
HCT116,COL16A1,0.25,0.6,0.994,AZD6738
HCT116,COL17A1,0.2,0.579,0.999,AZD6738
HCT116,COL18A1,0.12,0.547,1,AZD6738
HCT116,COL19A1,-1.39,0.0817,1.08,AZD6738
HCT116,COL1A1,0.59,0.724,0.988,AZD6738
HCT116,COL1A2,-0.11,0.456,1.01,AZD6738
HCT116,COL20A1,0.1,0.54,1.01,AZD6738
HCT116,COL21A1,0.03,0.512,1,AZD6738
HCT116,COL22A1,-0.11,0.457,1.01,AZD6738
HCT116,COL23A1,0.92,0.82,0.985,AZD6738
HCT116,COL24A1,-0.16,0.436,1.02,AZD6738
HCT116,COL25A1,0.25,0.597,0.996,AZD6738
HCT116,COL27A1,2.52,0.994,1,AZD6738
HCT116,COL28A1,-0.33,0.372,1.03,AZD6738
HCT116,COL2A1,0.25,0.6,0.994,AZD6738
HCT116,COL3A1,0,0.501,1.01,AZD6738
HCT116,COL4A1,-0.76,0.225,1.07,AZD6738
HCT116,COL4A2,-0.34,0.367,1.03,AZD6738
HCT116,COL4A3,-1.01,0.156,1.08,AZD6738
HCT116,COL4A3BP,-1.79,0.0368,0.997,AZD6738
HCT116,COL4A4,-0.81,0.209,1.07,AZD6738
HCT116,COL4A5,0.72,0.764,0.984,AZD6738
HCT116,COL4A6,-0.21,0.417,1.02,AZD6738
HCT116,COL5A1,1.13,0.87,0.988,AZD6738
HCT116,COL5A2,1.25,0.894,0.989,AZD6738
HCT116,COL5A3,-0.34,0.368,1.03,AZD6738
HCT116,COL6A1,0.88,0.809,0.984,AZD6738
HCT116,COL6A2,0.22,0.589,0.998,AZD6738
HCT116,COL6A3,-0.49,0.314,1.03,AZD6738
HCT116,COL6A6,0.28,0.608,0.995,AZD6738
HCT116,COL7A1,-0.28,0.388,1.02,AZD6738
HCT116,COL8A1,-0.62,0.269,1.05,AZD6738
HCT116,COL8A2,-2.14,0.0161,0.892,AZD6738
HCT116,COL9A1,-0.84,0.2,1.08,AZD6738
HCT116,COL9A2,-0.37,0.355,1.03,AZD6738
HCT116,COL9A3,-0.03,0.489,1.01,AZD6738
HCT116,COLEC10,0.43,0.665,0.991,AZD6738
HCT116,COLEC11,-1.87,0.0305,0.945,AZD6738
HCT116,COLEC12,-0.21,0.418,1.02,AZD6738
HCT116,COLGALT1,-1.4,0.0806,1.08,AZD6738
HCT116,COLGALT2,1.52,0.936,0.995,AZD6738
HCT116,COLQ,-1.27,0.102,1.07,AZD6738
HCT116,COMMD1,0.56,0.713,0.987,AZD6738
HCT116,COMMD10,0.66,0.746,0.987,AZD6738
HCT116,COMMD2,0.74,0.771,0.984,AZD6738
HCT116,COMMD3,1.16,0.877,0.987,AZD6738
HCT116,COMMD4,0.27,0.606,0.995,AZD6738
HCT116,COMMD6,-2.34,0.00975,0.901,AZD6738
HCT116,COMMD7,2.01,0.978,1,AZD6738
HCT116,COMMD9,0.18,0.572,0.998,AZD6738
HCT116,COMP,-0.81,0.21,1.07,AZD6738
HCT116,COMT,-1.19,0.117,1.08,AZD6738
HCT116,COMTD1,0.81,0.792,0.984,AZD6738
HCT116,COPA,-1.09,0.138,1.08,AZD6738
HCT116,COPB1,1.57,0.942,0.996,AZD6738
HCT116,COPB2,0.64,0.738,0.988,AZD6738
HCT116,COPE,-0.37,0.355,1.03,AZD6738
HCT116,COPG1,0.75,0.772,0.984,AZD6738
HCT116,COPRS,-1.48,0.0694,1.05,AZD6738
HCT116,COPS2,-1.32,0.0927,1.07,AZD6738
HCT116,COPS3,1.13,0.871,0.988,AZD6738
HCT116,COPS4,-1.68,0.0462,1.04,AZD6738
HCT116,COPS5,-1.95,0.0257,0.909,AZD6738
HCT116,COPS6,1.91,0.972,0.999,AZD6738
HCT116,COPS7A,-1.53,0.0628,1.06,AZD6738
HCT116,COPS7B,-0.34,0.368,1.03,AZD6738
HCT116,COPZ1,-1.58,0.0568,1.06,AZD6738
HCT116,COQ10A,-0.2,0.42,1.02,AZD6738
HCT116,COQ10B,0.54,0.706,0.989,AZD6738
HCT116,COQ2,1.71,0.957,0.997,AZD6738
HCT116,COQ3,1.59,0.944,0.996,AZD6738
HCT116,COQ4,0.76,0.776,0.985,AZD6738
HCT116,COQ5,0.81,0.792,0.984,AZD6738
HCT116,COQ6,-0.77,0.221,1.07,AZD6738
HCT116,COQ7,0.25,0.598,0.995,AZD6738
HCT116,COQ9,0.74,0.769,0.984,AZD6738
HCT116,CORIN,-0.57,0.283,1.04,AZD6738
HCT116,CORO1A,-0.6,0.275,1.04,AZD6738
HCT116,CORO1B,-0.27,0.393,1.02,AZD6738
HCT116,CORO1C,-0.16,0.436,1.02,AZD6738
HCT116,CORO2A,0.48,0.683,0.99,AZD6738
HCT116,CORO2B,-0.01,0.497,1.01,AZD6738
HCT116,CORO6,0.16,0.564,0.999,AZD6738
HCT116,COTL1,0.96,0.831,0.987,AZD6738
HCT116,COX10,0.8,0.787,0.983,AZD6738
HCT116,COX14,1.28,0.899,0.989,AZD6738
HCT116,COX15,0.78,0.781,0.984,AZD6738
HCT116,COX17,1.34,0.909,0.991,AZD6738
HCT116,COX18,1.09,0.863,0.988,AZD6738
HCT116,COX19,0.23,0.592,0.998,AZD6738
HCT116,COX4I1,-0.5,0.309,1.03,AZD6738
HCT116,COX4I2,-0.3,0.383,1.03,AZD6738
HCT116,COX5B,-0.62,0.268,1.05,AZD6738
HCT116,COX6A2,0.38,0.646,0.991,AZD6738
HCT116,COX6B2,0.07,0.53,1,AZD6738
HCT116,COX7A1,-0.03,0.486,1.01,AZD6738
HCT116,COX7A2L,1.45,0.927,0.993,AZD6738
HCT116,COX8A,1.84,0.967,0.998,AZD6738
HCT116,COX8C,-1.02,0.154,1.09,AZD6738
HCT116,CP,-0.55,0.291,1.04,AZD6738
HCT116,CPA1,0.55,0.708,0.988,AZD6738
HCT116,CPA2,-0.85,0.199,1.08,AZD6738
HCT116,CPA3,-0.4,0.346,1.03,AZD6738
HCT116,CPA4,0.35,0.636,0.99,AZD6738
HCT116,CPA5,-0.22,0.414,1.02,AZD6738
HCT116,CPA6,0.25,0.597,0.996,AZD6738
HCT116,CPAMD8,0.4,0.655,0.991,AZD6738
HCT116,CPB1,0.58,0.718,0.988,AZD6738
HCT116,CPB2,0.32,0.626,0.994,AZD6738
HCT116,CPD,0.25,0.6,0.994,AZD6738
HCT116,CPE,0.03,0.513,1.01,AZD6738
HCT116,CPEB1,0.37,0.644,0.991,AZD6738
HCT116,CPEB2,-0.32,0.373,1.03,AZD6738
HCT116,CPEB3,-2.85,0.00218,0.625,AZD6738
HCT116,CPEB4,-0.13,0.449,1.02,AZD6738
HCT116,CPED1,-0.18,0.427,1.02,AZD6738
HCT116,CPLX1,1.07,0.857,0.986,AZD6738
HCT116,CPLX2,0.2,0.58,0.999,AZD6738
HCT116,CPLX3,-0.7,0.243,1.06,AZD6738
HCT116,CPLX4,-0.12,0.452,1.02,AZD6738
HCT116,CPM,-0.34,0.367,1.03,AZD6738
HCT116,CPN1,1.13,0.871,0.988,AZD6738
HCT116,CPN2,0.13,0.553,1,AZD6738
HCT116,CPNE1,0.68,0.753,0.986,AZD6738
HCT116,CPNE2,-2.06,0.0195,0.913,AZD6738
HCT116,CPNE3,1.48,0.93,0.994,AZD6738
HCT116,CPNE4,1.7,0.955,0.997,AZD6738
HCT116,CPNE5,-0.7,0.243,1.06,AZD6738
HCT116,CPNE6,0.45,0.674,0.99,AZD6738
HCT116,CPNE7,-0.02,0.49,1.01,AZD6738
HCT116,CPNE8,0.13,0.551,1,AZD6738
HCT116,CPNE9,-1.43,0.0766,1.07,AZD6738
HCT116,CPO,0.01,0.505,1.01,AZD6738
HCT116,CPOX,3.27,0.999,1,AZD6738
HCT116,CPPED1,0.63,0.734,0.988,AZD6738
HCT116,CPQ,1.05,0.854,0.986,AZD6738
HCT116,CPS1,-0.41,0.342,1.03,AZD6738
HCT116,CPSF2,0.91,0.817,0.984,AZD6738
HCT116,CPSF3,-1.46,0.0718,1.06,AZD6738
HCT116,CPSF3L,-1.1,0.135,1.08,AZD6738
HCT116,CPSF4,1.36,0.913,0.992,AZD6738
HCT116,CPSF4L,0.23,0.592,0.997,AZD6738
HCT116,CPSF6,-0.76,0.223,1.07,AZD6738
HCT116,CPSF7,-0.42,0.338,1.03,AZD6738
HCT116,CPT1A,-0.63,0.263,1.05,AZD6738
HCT116,CPT1B,0.21,0.583,0.998,AZD6738
HCT116,CPT1C,1.01,0.843,0.986,AZD6738
HCT116,CPT2,1.24,0.892,0.989,AZD6738
HCT116,CPVL,0.91,0.817,0.984,AZD6738
HCT116,CPXCR1,0.14,0.555,1,AZD6738
HCT116,CPXM1,0.17,0.567,0.999,AZD6738
HCT116,CPXM2,-0.63,0.264,1.05,AZD6738
HCT116,CPZ,0.92,0.822,0.985,AZD6738
HCT116,CR1,-1.08,0.14,1.08,AZD6738
HCT116,CRABP1,0.91,0.819,0.984,AZD6738
HCT116,CRABP2,0.16,0.565,0.999,AZD6738
HCT116,CRADD,0.28,0.611,0.995,AZD6738
HCT116,CRAMP1L,1.49,0.932,0.995,AZD6738
HCT116,CRAT,0.78,0.782,0.983,AZD6738
HCT116,CRB1,0.4,0.656,0.991,AZD6738
HCT116,CRB2,0.23,0.592,0.997,AZD6738
HCT116,CRB3,0.15,0.561,0.999,AZD6738
HCT116,CRBN,0.34,0.632,0.991,AZD6738
HCT116,CRCP,2.01,0.978,0.999,AZD6738
HCT116,CRCT1,-0.48,0.315,1.03,AZD6738
HCT116,CREB1,2.11,0.982,1,AZD6738
HCT116,CREB3,2.42,0.992,1,AZD6738
HCT116,CREB3L1,1.35,0.911,0.992,AZD6738
HCT116,CREB3L2,1.15,0.875,0.987,AZD6738
HCT116,CREB3L3,-0.49,0.314,1.03,AZD6738
HCT116,CREB3L4,-0.45,0.326,1.03,AZD6738
HCT116,CREB5,0.14,0.554,1,AZD6738
HCT116,CREBBP,-0.81,0.208,1.07,AZD6738
HCT116,CREBL2,1.15,0.874,0.987,AZD6738
HCT116,CREBRF,0.93,0.823,0.985,AZD6738
HCT116,CREBZF,0.71,0.763,0.984,AZD6738
HCT116,CREG1,-0.94,0.173,1.08,AZD6738
HCT116,CREG2,0.41,0.66,0.992,AZD6738
HCT116,CRELD1,-0.2,0.419,1.02,AZD6738
HCT116,CRELD2,-0.65,0.259,1.05,AZD6738
HCT116,CREM,-0.65,0.257,1.05,AZD6738
HCT116,CRH,-0.4,0.344,1.03,AZD6738
HCT116,CRHBP,0.88,0.81,0.984,AZD6738
HCT116,CRHR1,-1.81,0.0349,0.991,AZD6738
HCT116,CRHR2,-0.22,0.411,1.02,AZD6738
HCT116,CRIM1,-0.18,0.427,1.02,AZD6738
HCT116,CRIP1,0.04,0.515,1.01,AZD6738
HCT116,CRIP2,0.78,0.781,0.983,AZD6738
HCT116,CRIP3,-0.02,0.491,1.01,AZD6738
HCT116,CRIPAK,-1.35,0.089,1.07,AZD6738
HCT116,CRISP1,0.49,0.688,0.99,AZD6738
HCT116,CRISP2,0.08,0.533,1,AZD6738
HCT116,CRISP3,-0.01,0.498,1,AZD6738
HCT116,CRISPLD1,-0.26,0.396,1.02,AZD6738
HCT116,CRISPLD2,1.38,0.917,0.993,AZD6738
HCT116,CRK,1.09,0.863,0.988,AZD6738
HCT116,CRKL,-1.32,0.0942,1.07,AZD6738
HCT116,CRLF1,0.09,0.534,1,AZD6738
HCT116,CRLF3,0.56,0.713,0.987,AZD6738
HCT116,CRLS1,0.44,0.669,0.991,AZD6738
HCT116,CRMP1,0.79,0.785,0.983,AZD6738
HCT116,CRNKL1,-1.67,0.0478,1.04,AZD6738
HCT116,CRNN,-0.16,0.437,1.02,AZD6738
HCT116,CROCC,0.51,0.696,0.991,AZD6738
HCT116,CROT,0.42,0.664,0.991,AZD6738
HCT116,CRP,-0.96,0.169,1.08,AZD6738
HCT116,CRTAC1,0.43,0.666,0.991,AZD6738
HCT116,CRTAM,-0.09,0.464,1.02,AZD6738
HCT116,CRTAP,-0.49,0.312,1.03,AZD6738
HCT116,CRTC1,0.76,0.777,0.985,AZD6738
HCT116,CRTC2,-1.2,0.115,1.07,AZD6738
HCT116,CRTC3,0.35,0.636,0.99,AZD6738
HCT116,CRX,-1.6,0.0547,1.05,AZD6738
HCT116,CRY1,-1.41,0.0787,1.08,AZD6738
HCT116,CRY2,1.63,0.948,0.997,AZD6738
HCT116,CRYAA,-0.61,0.272,1.04,AZD6738
HCT116,CRYAB,-0.9,0.185,1.08,AZD6738
HCT116,CRYBA1,-0.71,0.238,1.06,AZD6738
HCT116,CRYBA2,0.34,0.634,0.99,AZD6738
HCT116,CRYBA4,0.87,0.808,0.984,AZD6738
HCT116,CRYBB1,1.02,0.847,0.986,AZD6738
HCT116,CRYBB2,-0.06,0.477,1.01,AZD6738
HCT116,CRYBB3,0.1,0.542,1.01,AZD6738
HCT116,CRYBG3,-0.11,0.456,1.01,AZD6738
HCT116,CRYGA,2.06,0.98,1,AZD6738
HCT116,CRYGB,-0.09,0.462,1.01,AZD6738
HCT116,CRYGC,-0.49,0.313,1.03,AZD6738
HCT116,CRYGD,-0.12,0.452,1.02,AZD6738
HCT116,CRYGN,0.56,0.714,0.988,AZD6738
HCT116,CRYGS,1.03,0.848,0.986,AZD6738
HCT116,CRYL1,-1.01,0.157,1.08,AZD6738
HCT116,CRYM,-0.6,0.274,1.04,AZD6738
HCT116,CRYZ,-1.7,0.0445,1.02,AZD6738
HCT116,CRYZL1,-0.35,0.362,1.03,AZD6738
HCT116,CS,-0.84,0.199,1.08,AZD6738
HCT116,CSAD,0.98,0.838,0.987,AZD6738
HCT116,CSDC2,1.44,0.925,0.994,AZD6738
HCT116,CSDE1,1.15,0.876,0.987,AZD6738
HCT116,CSE1L,-2.83,0.00232,0.623,AZD6738
HCT116,CSF1,1.35,0.911,0.992,AZD6738
HCT116,CSF1R,0.46,0.676,0.99,AZD6738
HCT116,CSF2,-0.32,0.375,1.03,AZD6738
HCT116,CSF2RB,0.28,0.609,0.995,AZD6738
HCT116,CSF3,-1.76,0.0393,0.996,AZD6738
HCT116,CSF3R,0.15,0.56,1,AZD6738
HCT116,CSGALNACT1,0.22,0.586,0.998,AZD6738
HCT116,CSGALNACT2,-0.71,0.24,1.06,AZD6738
HCT116,CSK,0.8,0.79,0.984,AZD6738
HCT116,CSMD1,-0.64,0.262,1.05,AZD6738
HCT116,CSMD2,0.88,0.812,0.984,AZD6738
HCT116,CSMD3,0.01,0.504,1.01,AZD6738
HCT116,CSN2,0.01,0.505,1.01,AZD6738
HCT116,CSN3,2.06,0.98,1,AZD6738
HCT116,CSNK1A1,2.29,0.989,1,AZD6738
HCT116,CSNK1A1L,-0.81,0.209,1.07,AZD6738
HCT116,CSNK1D,0.82,0.794,0.985,AZD6738
HCT116,CSNK1E,-0.16,0.435,1.02,AZD6738
HCT116,CSNK1G1,-1.01,0.157,1.08,AZD6738
HCT116,CSNK1G2,-0.62,0.269,1.05,AZD6738
HCT116,CSNK1G3,-0.73,0.232,1.07,AZD6738
HCT116,CSNK2A2,0.86,0.805,0.983,AZD6738
HCT116,CSNK2B,0.46,0.678,0.99,AZD6738
HCT116,CSPG4,-0.29,0.387,1.02,AZD6738
HCT116,CSPG5,-2.26,0.012,0.91,AZD6738
HCT116,CSPP1,-0.56,0.287,1.04,AZD6738
HCT116,CSRNP1,-0.29,0.387,1.02,AZD6738
HCT116,CSRNP2,-1.19,0.117,1.08,AZD6738
HCT116,CSRNP3,-1.29,0.0992,1.07,AZD6738
HCT116,CSRP1,-0.39,0.349,1.03,AZD6738
HCT116,CSRP2BP,0.78,0.781,0.984,AZD6738
HCT116,CSRP3,-0.56,0.289,1.04,AZD6738
HCT116,CST11,1.03,0.848,0.986,AZD6738
HCT116,CST3,-0.68,0.249,1.06,AZD6738
HCT116,CST5,-1.56,0.0598,1.06,AZD6738
HCT116,CST6,-1.4,0.0813,1.08,AZD6738
HCT116,CST7,-0.04,0.485,1.01,AZD6738
HCT116,CST8,-1.05,0.147,1.08,AZD6738
HCT116,CST9,0.72,0.763,0.984,AZD6738
HCT116,CST9L,-0.09,0.465,1.01,AZD6738
HCT116,CSTB,0.33,0.629,0.992,AZD6738
HCT116,CSTF1,0.7,0.759,0.985,AZD6738
HCT116,CSTF2,-1.27,0.102,1.07,AZD6738
HCT116,CSTF2T,-1.77,0.0386,0.997,AZD6738
HCT116,CSTF3,-0.09,0.463,1.01,AZD6738
HCT116,CSTL1,-2.1,0.0178,0.897,AZD6738
HCT116,CT47B1,-0.06,0.478,1.01,AZD6738
HCT116,CT62,-0.65,0.256,1.05,AZD6738
HCT116,CTAG2,-0.38,0.353,1.03,AZD6738
HCT116,CTAGE5,0.5,0.692,0.991,AZD6738
HCT116,CTBP1,-0.29,0.386,1.03,AZD6738
HCT116,CTBP2,-1.31,0.0946,1.07,AZD6738
HCT116,CTBS,-0.74,0.23,1.07,AZD6738
HCT116,CTC1,1.42,0.923,0.993,AZD6738
HCT116,CTCF,-0.28,0.388,1.02,AZD6738
HCT116,CTCFL,0.7,0.758,0.985,AZD6738
HCT116,CTDP1,0.29,0.616,0.995,AZD6738
HCT116,CTDSP1,2.05,0.98,1,AZD6738
HCT116,CTDSP2,-1.58,0.0567,1.06,AZD6738
HCT116,CTDSPL,1.03,0.847,0.986,AZD6738
HCT116,CTF1,-0.36,0.359,1.03,AZD6738
HCT116,CTGF,0.61,0.728,0.989,AZD6738
HCT116,CTH,0.25,0.6,0.994,AZD6738
HCT116,CTHRC1,-0.46,0.322,1.03,AZD6738
HCT116,CTIF,-1.22,0.112,1.07,AZD6738
HCT116,CTLA4,-0.35,0.362,1.03,AZD6738
HCT116,CTNNA1,-1.42,0.0785,1.08,AZD6738
HCT116,CTNNA2,1.64,0.949,0.997,AZD6738
HCT116,CTNNA3,0.15,0.558,1,AZD6738
HCT116,CTNNAL1,0.95,0.83,0.986,AZD6738
HCT116,CTNNB1,-2.74,0.00309,0.683,AZD6738
HCT116,CTNNBIP1,1.96,0.975,0.999,AZD6738
HCT116,CTNNBL1,-0.08,0.469,1.01,AZD6738
HCT116,CTNND1,0.65,0.742,0.988,AZD6738
HCT116,CTNND2,0.72,0.765,0.984,AZD6738
HCT116,CTNS,0.61,0.727,0.989,AZD6738
HCT116,CTPS1,1.07,0.857,0.986,AZD6738
HCT116,CTPS2,-0.45,0.325,1.03,AZD6738
HCT116,CTR9,-0.43,0.333,1.03,AZD6738
HCT116,CTRB1,1.02,0.846,0.986,AZD6738
HCT116,CTRC,-0.42,0.338,1.03,AZD6738
HCT116,CTRL,-0.53,0.297,1.03,AZD6738
HCT116,CTSA,-0.74,0.23,1.07,AZD6738
HCT116,CTSB,0.29,0.614,0.995,AZD6738
HCT116,CTSC,-0.68,0.248,1.06,AZD6738
HCT116,CTSD,-0.2,0.421,1.02,AZD6738
HCT116,CTSE,-1.05,0.146,1.08,AZD6738
HCT116,CTSF,1.3,0.904,0.99,AZD6738
HCT116,CTSG,-0.62,0.267,1.05,AZD6738
HCT116,CTSH,0.24,0.593,0.996,AZD6738
HCT116,CTSK,0.1,0.54,1.01,AZD6738
HCT116,CTSO,0.16,0.564,0.999,AZD6738
HCT116,CTSS,-1.53,0.0628,1.06,AZD6738
HCT116,CTSW,-1.56,0.0593,1.06,AZD6738
HCT116,CTSZ,-1.13,0.13,1.08,AZD6738
HCT116,CTTN,-0.75,0.228,1.07,AZD6738
HCT116,CTTNBP2,1.59,0.945,0.996,AZD6738
HCT116,CTTNBP2NL,-0.08,0.467,1.01,AZD6738
HCT116,CTU1,1.83,0.966,0.998,AZD6738
HCT116,CTU2,0.96,0.833,0.987,AZD6738
HCT116,CTXN1,1.2,0.885,0.989,AZD6738
HCT116,CTXN3,1.51,0.935,0.994,AZD6738
HCT116,CUBN,0.19,0.575,0.999,AZD6738
HCT116,CUEDC1,-0.39,0.348,1.03,AZD6738
HCT116,CUEDC2,0.36,0.639,0.99,AZD6738
HCT116,CUL1,1.11,0.866,0.987,AZD6738
HCT116,CUL2,-1.06,0.144,1.08,AZD6738
HCT116,CUL3,0.56,0.711,0.988,AZD6738
HCT116,CUL4A,0.34,0.632,0.991,AZD6738
HCT116,CUL4B,-1.08,0.139,1.08,AZD6738
HCT116,CUL5,-2.16,0.0155,0.89,AZD6738
HCT116,CUL7,0.15,0.561,0.999,AZD6738
HCT116,CUL9,1.4,0.919,0.993,AZD6738
HCT116,CUTA,0.79,0.786,0.983,AZD6738
HCT116,CUTC,0.24,0.594,0.996,AZD6738
HCT116,CUX1,-0.45,0.325,1.03,AZD6738
HCT116,CUX2,-0.12,0.453,1.02,AZD6738
HCT116,CUZD1,0.15,0.56,0.999,AZD6738
HCT116,CWC22,-0.07,0.473,1.01,AZD6738
HCT116,CWC25,0.75,0.773,0.984,AZD6738
HCT116,CWC27,-0.54,0.293,1.03,AZD6738
HCT116,CWF19L2,0.73,0.767,0.984,AZD6738
HCT116,CWH43,-1.39,0.0815,1.08,AZD6738
HCT116,CX3CL1,-0.93,0.176,1.08,AZD6738
HCT116,CX3CR1,0.4,0.656,0.991,AZD6738
HCT116,CXCL10,0.19,0.575,0.999,AZD6738
HCT116,CXCL11,-1.56,0.0599,1.06,AZD6738
