Cell_line,GENE,normZ,p-value,FDR,Treatment
RPE1-hTER_p53,AGRP,-0.16,0.438,1.07,AZD6738
RPE1-hTER_p53,AGT,2,0.977,0.99,AZD6738
RPE1-hTER_p53,AGTPBP1,0.08,0.534,1.03,AZD6738
RPE1-hTER_p53,AGTR1,-1.2,0.115,1.27,AZD6738
RPE1-hTER_p53,AGTR2,-0.83,0.203,1.19,AZD6738
RPE1-hTER_p53,AGTRAP,-0.31,0.379,1.1,AZD6738
RPE1-hTER_p53,AGXT,0.5,0.69,0.987,AZD6738
RPE1-hTER_p53,AGXT2,-1.22,0.111,1.26,AZD6738
RPE1-hTER_p53,AHCTF1,0.5,0.693,0.987,AZD6738
RPE1-hTER_p53,AHCY,1,0.841,0.97,AZD6738
RPE1-hTER_p53,AHCYL1,-0.22,0.412,1.08,AZD6738
RPE1-hTER_p53,AHCYL2,-0.25,0.401,1.09,AZD6738
RPE1-hTER_p53,AHDC1,-1.62,0.0522,1.24,AZD6738
RPE1-hTER_p53,AHI1,0.44,0.669,0.989,AZD6738
RPE1-hTER_p53,AHNAK,-0.42,0.338,1.12,AZD6738
RPE1-hTER_p53,AHNAK2,-0.98,0.164,1.22,AZD6738
RPE1-hTER_p53,AHR,3.41,1,1,AZD6738
RPE1-hTER_p53,AHRR,1.09,0.863,0.97,AZD6738
RPE1-hTER_p53,AHSA1,-0.65,0.259,1.17,AZD6738
RPE1-hTER_p53,AHSA2,-0.17,0.433,1.07,AZD6738
RPE1-hTER_p53,AHSG,-0.09,0.464,1.06,AZD6738
RPE1-hTER_p53,AICDA,0.22,0.587,1.01,AZD6738
RPE1-hTER_p53,AIF1L,-1.27,0.103,1.26,AZD6738
RPE1-hTER_p53,AIFM1,0.29,0.613,1,AZD6738
RPE1-hTER_p53,AIFM2,-1.48,0.0699,1.23,AZD6738
RPE1-hTER_p53,AIFM3,-0.09,0.464,1.06,AZD6738
RPE1-hTER_p53,AIG1,0.84,0.801,0.972,AZD6738
RPE1-hTER_p53,AIM1,0.4,0.655,0.992,AZD6738
RPE1-hTER_p53,AIM1L,-0.86,0.194,1.2,AZD6738
RPE1-hTER_p53,AIM2,-0.06,0.475,1.05,AZD6738
RPE1-hTER_p53,AIMP1,0,0.502,1.04,AZD6738
RPE1-hTER_p53,AIMP2,1.04,0.851,0.97,AZD6738
RPE1-hTER_p53,AIP,1.53,0.937,0.977,AZD6738
RPE1-hTER_p53,AIPL1,-1.08,0.14,1.25,AZD6738
RPE1-hTER_p53,AIRE,-0.05,0.48,1.05,AZD6738
RPE1-hTER_p53,AJAP1,0.21,0.585,1.01,AZD6738
RPE1-hTER_p53,AJUBA,-0.36,0.359,1.11,AZD6738
RPE1-hTER_p53,AK1,0.11,0.546,1.02,AZD6738
RPE1-hTER_p53,AK5,0.8,0.788,0.975,AZD6738
RPE1-hTER_p53,AK7,-0.67,0.251,1.17,AZD6738
RPE1-hTER_p53,AK8,0.37,0.645,0.994,AZD6738
RPE1-hTER_p53,AK9,-0.62,0.267,1.16,AZD6738
RPE1-hTER_p53,AKAP1,-0.76,0.225,1.18,AZD6738
RPE1-hTER_p53,AKAP10,-0.04,0.483,1.05,AZD6738
RPE1-hTER_p53,AKAP11,-0.81,0.21,1.19,AZD6738
RPE1-hTER_p53,AKAP12,-0.87,0.191,1.2,AZD6738
RPE1-hTER_p53,AKAP13,-0.9,0.185,1.21,AZD6738
RPE1-hTER_p53,AKAP14,-1.74,0.0408,1.2,AZD6738
RPE1-hTER_p53,AKAP3,-0.5,0.309,1.13,AZD6738
RPE1-hTER_p53,AKAP4,-0.26,0.399,1.09,AZD6738
RPE1-hTER_p53,AKAP5,-0.6,0.273,1.16,AZD6738
RPE1-hTER_p53,AKAP6,0.52,0.698,0.986,AZD6738
RPE1-hTER_p53,AKAP7,-0.05,0.479,1.05,AZD6738
RPE1-hTER_p53,AKAP8,0.99,0.839,0.97,AZD6738
RPE1-hTER_p53,AKAP8L,1.13,0.871,0.97,AZD6738
RPE1-hTER_p53,AKAP9,-1.42,0.0771,1.23,AZD6738
RPE1-hTER_p53,AKIP1,-0.16,0.438,1.07,AZD6738
RPE1-hTER_p53,AKIRIN2,-0.84,0.199,1.2,AZD6738
RPE1-hTER_p53,AKNA,2.14,0.984,0.993,AZD6738
RPE1-hTER_p53,AKNAD1,-1.78,0.0378,1.2,AZD6738
RPE1-hTER_p53,AKR1A1,0.29,0.612,1,AZD6738
RPE1-hTER_p53,AKR1B1,-0.73,0.234,1.18,AZD6738
RPE1-hTER_p53,AKR1C3,0.68,0.753,0.979,AZD6738
RPE1-hTER_p53,AKR1D1,0.76,0.775,0.975,AZD6738
RPE1-hTER_p53,AKR1E2,1.03,0.85,0.97,AZD6738
RPE1-hTER_p53,AKR7A2,-0.63,0.264,1.16,AZD6738
RPE1-hTER_p53,AKT1,0.15,0.559,1.02,AZD6738
RPE1-hTER_p53,AKT1S1,1.43,0.923,0.973,AZD6738
RPE1-hTER_p53,AKT2,-0.36,0.359,1.11,AZD6738
RPE1-hTER_p53,AKT3,0.14,0.555,1.02,AZD6738
RPE1-hTER_p53,ALAD,0.74,0.769,0.975,AZD6738
RPE1-hTER_p53,ALAS1,-0.17,0.432,1.07,AZD6738
RPE1-hTER_p53,ALAS2,-1.27,0.102,1.26,AZD6738
RPE1-hTER_p53,ALB,2.45,0.993,0.997,AZD6738
RPE1-hTER_p53,ALCAM,-0.05,0.482,1.05,AZD6738
RPE1-hTER_p53,ALDH16A1,0.61,0.729,0.98,AZD6738
RPE1-hTER_p53,ALDH18A1,0.78,0.783,0.975,AZD6738
RPE1-hTER_p53,ALDH1A1,1.16,0.877,0.969,AZD6738
RPE1-hTER_p53,ALDH1A2,0.22,0.589,1.01,AZD6738
RPE1-hTER_p53,ALDH1A3,1.62,0.947,0.98,AZD6738
RPE1-hTER_p53,ALDH1B1,-0.86,0.194,1.2,AZD6738
RPE1-hTER_p53,ALDH1L1,-0.09,0.465,1.06,AZD6738
RPE1-hTER_p53,ALDH1L2,-0.68,0.249,1.17,AZD6738
RPE1-hTER_p53,ALDH2,0.7,0.757,0.979,AZD6738
RPE1-hTER_p53,ALDH3A1,1.13,0.872,0.97,AZD6738
RPE1-hTER_p53,ALDH3A2,-0.23,0.409,1.08,AZD6738
RPE1-hTER_p53,ALDH3B2,0.52,0.697,0.987,AZD6738
RPE1-hTER_p53,ALDH4A1,0.44,0.671,0.988,AZD6738
RPE1-hTER_p53,ALDH5A1,0.36,0.642,0.995,AZD6738
RPE1-hTER_p53,ALDH6A1,1.15,0.874,0.969,AZD6738
RPE1-hTER_p53,ALDH7A1,-0.47,0.318,1.13,AZD6738
RPE1-hTER_p53,ALDH8A1,0.56,0.713,0.984,AZD6738
RPE1-hTER_p53,ALDH9A1,0,0.501,1.04,AZD6738
RPE1-hTER_p53,ALDOA,0.54,0.707,0.984,AZD6738
RPE1-hTER_p53,ALDOB,0.53,0.7,0.986,AZD6738
RPE1-hTER_p53,ALDOC,0.59,0.723,0.981,AZD6738
RPE1-hTER_p53,ALG1,1.02,0.847,0.97,AZD6738
RPE1-hTER_p53,ALG11,1.4,0.919,0.972,AZD6738
RPE1-hTER_p53,ALG12,2.47,0.993,0.997,AZD6738
RPE1-hTER_p53,ALG13,-0.49,0.313,1.13,AZD6738
RPE1-hTER_p53,ALG14,0.8,0.789,0.974,AZD6738
RPE1-hTER_p53,ALG2,0.08,0.53,1.03,AZD6738
RPE1-hTER_p53,ALG3,2.16,0.985,0.994,AZD6738
RPE1-hTER_p53,ALG5,1.98,0.976,0.99,AZD6738
RPE1-hTER_p53,ALG6,0.85,0.803,0.973,AZD6738
RPE1-hTER_p53,ALG8,1.2,0.884,0.969,AZD6738
RPE1-hTER_p53,ALG9,2.86,0.998,0.999,AZD6738
RPE1-hTER_p53,ALK,-0.08,0.468,1.06,AZD6738
RPE1-hTER_p53,ALKBH1,0.48,0.684,0.988,AZD6738
RPE1-hTER_p53,ALKBH2,0.36,0.64,0.996,AZD6738
RPE1-hTER_p53,ALKBH3,-0.74,0.229,1.18,AZD6738
RPE1-hTER_p53,ALKBH4,0.45,0.673,0.988,AZD6738
RPE1-hTER_p53,ALKBH5,-1.43,0.0765,1.23,AZD6738
RPE1-hTER_p53,ALKBH6,-0.85,0.197,1.2,AZD6738
RPE1-hTER_p53,ALKBH7,0.74,0.77,0.975,AZD6738
RPE1-hTER_p53,ALKBH8,1.21,0.886,0.968,AZD6738
RPE1-hTER_p53,ALLC,0.37,0.644,0.995,AZD6738
RPE1-hTER_p53,ALMS1,0.91,0.819,0.972,AZD6738
RPE1-hTER_p53,ALOX12,-0.46,0.321,1.12,AZD6738
RPE1-hTER_p53,ALOX12B,0.08,0.532,1.03,AZD6738
RPE1-hTER_p53,ALOX15,-1.97,0.0243,1.11,AZD6738
RPE1-hTER_p53,ALOX15B,-1.43,0.0768,1.23,AZD6738
RPE1-hTER_p53,ALOX5,0.64,0.739,0.979,AZD6738
RPE1-hTER_p53,ALOX5AP,0.22,0.585,1.01,AZD6738
RPE1-hTER_p53,ALOXE3,-0.94,0.175,1.21,AZD6738
RPE1-hTER_p53,ALPI,0.81,0.792,0.974,AZD6738
RPE1-hTER_p53,ALPK1,0.12,0.548,1.02,AZD6738
RPE1-hTER_p53,ALPK2,-0.43,0.334,1.12,AZD6738
RPE1-hTER_p53,ALPK3,-0.49,0.313,1.13,AZD6738
RPE1-hTER_p53,ALPL,0.23,0.591,1.01,AZD6738
RPE1-hTER_p53,ALS2,0.57,0.715,0.984,AZD6738
RPE1-hTER_p53,ALS2CL,1.36,0.913,0.971,AZD6738
RPE1-hTER_p53,ALS2CR11,-0.89,0.188,1.2,AZD6738
RPE1-hTER_p53,ALS2CR12,-1.56,0.0591,1.26,AZD6738
RPE1-hTER_p53,ALX1,-0.6,0.273,1.16,AZD6738
RPE1-hTER_p53,ALX3,0.23,0.593,1.01,AZD6738
RPE1-hTER_p53,ALX4,-0.4,0.345,1.11,AZD6738
RPE1-hTER_p53,ALYREF,-0.31,0.377,1.1,AZD6738
RPE1-hTER_p53,AMACR,0.25,0.6,1.01,AZD6738
RPE1-hTER_p53,AMBN,1.51,0.934,0.977,AZD6738
RPE1-hTER_p53,AMBP,-0.59,0.277,1.15,AZD6738
RPE1-hTER_p53,AMBRA1,2.85,0.998,0.999,AZD6738
RPE1-hTER_p53,AMDHD1,-0.27,0.392,1.09,AZD6738
RPE1-hTER_p53,AMDHD2,-1.18,0.119,1.27,AZD6738
RPE1-hTER_p53,AMER1,-0.46,0.323,1.12,AZD6738
RPE1-hTER_p53,AMER2,0.61,0.728,0.98,AZD6738
RPE1-hTER_p53,AMER3,-1.15,0.126,1.27,AZD6738
RPE1-hTER_p53,AMFR,1.34,0.909,0.971,AZD6738
RPE1-hTER_p53,AMH,0.04,0.518,1.04,AZD6738
RPE1-hTER_p53,AMHR2,0.5,0.691,0.987,AZD6738
RPE1-hTER_p53,AMICA1,-0.5,0.31,1.13,AZD6738
RPE1-hTER_p53,AMIGO1,1.2,0.885,0.968,AZD6738
RPE1-hTER_p53,AMIGO2,-0.04,0.485,1.05,AZD6738
RPE1-hTER_p53,AMMECR1,-0.09,0.465,1.06,AZD6738
RPE1-hTER_p53,AMMECR1L,-0.76,0.224,1.18,AZD6738
RPE1-hTER_p53,AMN,0.25,0.597,1.01,AZD6738
RPE1-hTER_p53,AMN1,0.39,0.651,0.992,AZD6738
RPE1-hTER_p53,AMOT,-0.16,0.435,1.07,AZD6738
RPE1-hTER_p53,AMOTL1,0.99,0.838,0.97,AZD6738
RPE1-hTER_p53,AMOTL2,0.6,0.725,0.98,AZD6738
RPE1-hTER_p53,AMPD1,-0.77,0.222,1.18,AZD6738
RPE1-hTER_p53,AMPD2,0.51,0.696,0.986,AZD6738
RPE1-hTER_p53,AMPD3,-0.39,0.347,1.11,AZD6738
RPE1-hTER_p53,AMPH,-0.83,0.204,1.19,AZD6738
RPE1-hTER_p53,AMT,-0.84,0.201,1.2,AZD6738
RPE1-hTER_p53,AMTN,1.51,0.935,0.977,AZD6738
RPE1-hTER_p53,AMZ1,-1.11,0.134,1.26,AZD6738
RPE1-hTER_p53,ANAPC11,0.93,0.823,0.971,AZD6738
RPE1-hTER_p53,ANAPC13,0.16,0.562,1.02,AZD6738
RPE1-hTER_p53,ANAPC15,-4.49,3.55E-06,0.00139,AZD6738
RPE1-hTER_p53,ANAPC16,-1.09,0.138,1.25,AZD6738
RPE1-hTER_p53,ANAPC2,-0.15,0.442,1.07,AZD6738
RPE1-hTER_p53,ANAPC4,-1.56,0.0593,1.26,AZD6738
RPE1-hTER_p53,ANAPC5,-0.11,0.457,1.06,AZD6738
RPE1-hTER_p53,ANAPC7,-0.82,0.206,1.19,AZD6738
RPE1-hTER_p53,ANG,-0.88,0.189,1.2,AZD6738
RPE1-hTER_p53,ANGEL1,-0.16,0.435,1.07,AZD6738
RPE1-hTER_p53,ANGEL2,0.72,0.765,0.977,AZD6738
RPE1-hTER_p53,ANGPT1,-0.52,0.303,1.14,AZD6738
RPE1-hTER_p53,ANGPT2,-0.37,0.354,1.11,AZD6738
RPE1-hTER_p53,ANGPT4,-0.12,0.451,1.06,AZD6738
RPE1-hTER_p53,ANGPTL1,0.74,0.769,0.975,AZD6738
RPE1-hTER_p53,ANGPTL2,-0.3,0.38,1.09,AZD6738
RPE1-hTER_p53,ANGPTL3,0.31,0.62,1,AZD6738
RPE1-hTER_p53,ANGPTL4,-0.39,0.35,1.11,AZD6738
RPE1-hTER_p53,ANGPTL5,-0.75,0.225,1.18,AZD6738
RPE1-hTER_p53,ANGPTL6,-0.52,0.3,1.14,AZD6738
RPE1-hTER_p53,ANGPTL7,0.32,0.625,0.999,AZD6738
RPE1-hTER_p53,ANHX,-0.21,0.416,1.08,AZD6738
RPE1-hTER_p53,ANK1,0.53,0.704,0.985,AZD6738
RPE1-hTER_p53,ANK2,0.04,0.516,1.04,AZD6738
RPE1-hTER_p53,ANK3,0.02,0.508,1.04,AZD6738
RPE1-hTER_p53,ANKAR,0.34,0.632,0.998,AZD6738
RPE1-hTER_p53,ANKDD1A,0.15,0.56,1.02,AZD6738
RPE1-hTER_p53,ANKDD1B,1.6,0.946,0.979,AZD6738
RPE1-hTER_p53,ANKEF1,-1.16,0.124,1.27,AZD6738
RPE1-hTER_p53,ANKFN1,-0.09,0.463,1.06,AZD6738
RPE1-hTER_p53,ANKFY1,-0.85,0.197,1.2,AZD6738
RPE1-hTER_p53,ANKH,-2.01,0.0223,1.09,AZD6738
RPE1-hTER_p53,ANKIB1,0.17,0.569,1.02,AZD6738
RPE1-hTER_p53,ANKK1,0.11,0.544,1.03,AZD6738
RPE1-hTER_p53,ANKLE1,-0.02,0.491,1.05,AZD6738
RPE1-hTER_p53,ANKLE2,-1.14,0.126,1.27,AZD6738
RPE1-hTER_p53,ANKMY1,0.39,0.653,0.992,AZD6738
RPE1-hTER_p53,ANKMY2,-0.5,0.307,1.13,AZD6738
RPE1-hTER_p53,ANKRA2,0.94,0.827,0.97,AZD6738
RPE1-hTER_p53,ANKRD1,-0.22,0.411,1.08,AZD6738
RPE1-hTER_p53,ANKRD10,1.21,0.887,0.968,AZD6738
RPE1-hTER_p53,ANKRD11,0.53,0.7,0.986,AZD6738
RPE1-hTER_p53,ANKRD12,0.58,0.718,0.983,AZD6738
RPE1-hTER_p53,ANKRD13A,-0.64,0.262,1.17,AZD6738
RPE1-hTER_p53,ANKRD13B,-0.49,0.312,1.13,AZD6738
RPE1-hTER_p53,ANKRD13C,-0.87,0.192,1.2,AZD6738
RPE1-hTER_p53,ANKRD13D,-1.14,0.127,1.26,AZD6738
RPE1-hTER_p53,ANKRD16,0.88,0.811,0.973,AZD6738
RPE1-hTER_p53,ANKRD17,1.65,0.951,0.98,AZD6738
RPE1-hTER_p53,ANKRD2,-1.04,0.15,1.23,AZD6738
RPE1-hTER_p53,ANKRD22,0.92,0.822,0.971,AZD6738
RPE1-hTER_p53,ANKRD23,-0.87,0.193,1.2,AZD6738
RPE1-hTER_p53,ANKRD24,-0.5,0.307,1.13,AZD6738
RPE1-hTER_p53,ANKRD26,-1.91,0.0283,1.16,AZD6738
RPE1-hTER_p53,ANKRD27,-0.12,0.453,1.06,AZD6738
RPE1-hTER_p53,ANKRD28,1.38,0.917,0.971,AZD6738
RPE1-hTER_p53,ANKRD29,0.24,0.594,1.01,AZD6738
RPE1-hTER_p53,ANKRD30B,-1.11,0.132,1.26,AZD6738
RPE1-hTER_p53,ANKRD31,-0.38,0.354,1.11,AZD6738
RPE1-hTER_p53,ANKRD32,1.25,0.895,0.968,AZD6738
RPE1-hTER_p53,ANKRD33,0.82,0.794,0.974,AZD6738
RPE1-hTER_p53,ANKRD33B,0.14,0.557,1.02,AZD6738
RPE1-hTER_p53,ANKRD34A,-0.31,0.378,1.1,AZD6738
RPE1-hTER_p53,ANKRD34B,0.05,0.519,1.04,AZD6738
RPE1-hTER_p53,ANKRD34C,0.59,0.724,0.98,AZD6738
RPE1-hTER_p53,ANKRD35,0.17,0.567,1.02,AZD6738
RPE1-hTER_p53,ANKRD36C,-1.14,0.127,1.26,AZD6738
RPE1-hTER_p53,ANKRD37,0.33,0.628,0.999,AZD6738
RPE1-hTER_p53,ANKRD39,0.61,0.728,0.98,AZD6738
RPE1-hTER_p53,ANKRD40,-0.46,0.322,1.12,AZD6738
RPE1-hTER_p53,ANKRD42,-0.75,0.227,1.18,AZD6738
RPE1-hTER_p53,ANKRD44,-0.27,0.394,1.09,AZD6738
RPE1-hTER_p53,ANKRD45,0.35,0.636,0.996,AZD6738
RPE1-hTER_p53,ANKRD46,-0.29,0.386,1.09,AZD6738
RPE1-hTER_p53,ANKRD49,-0.73,0.232,1.18,AZD6738
RPE1-hTER_p53,ANKRD50,1.62,0.948,0.98,AZD6738
RPE1-hTER_p53,ANKRD52,-0.15,0.441,1.07,AZD6738
RPE1-hTER_p53,ANKRD53,1.26,0.897,0.968,AZD6738
RPE1-hTER_p53,ANKRD54,-0.91,0.182,1.21,AZD6738
RPE1-hTER_p53,ANKRD55,0.51,0.695,0.987,AZD6738
RPE1-hTER_p53,ANKRD6,-0.56,0.289,1.15,AZD6738
RPE1-hTER_p53,ANKRD61,1.97,0.975,0.99,AZD6738
RPE1-hTER_p53,ANKRD62,-0.14,0.443,1.07,AZD6738
RPE1-hTER_p53,ANKRD63,-0.56,0.286,1.15,AZD6738
RPE1-hTER_p53,ANKRD65,0.05,0.52,1.04,AZD6738
RPE1-hTER_p53,ANKRD66,-0.16,0.436,1.07,AZD6738
RPE1-hTER_p53,ANKRD7,-0.76,0.224,1.18,AZD6738
RPE1-hTER_p53,ANKRD9,0.75,0.774,0.976,AZD6738
RPE1-hTER_p53,ANKS1A,-0.09,0.463,1.06,AZD6738
RPE1-hTER_p53,ANKS1B,0.85,0.803,0.972,AZD6738
RPE1-hTER_p53,ANKS3,-0.27,0.395,1.09,AZD6738
RPE1-hTER_p53,ANKS4B,0.46,0.677,0.989,AZD6738
RPE1-hTER_p53,ANKS6,0.62,0.733,0.979,AZD6738
RPE1-hTER_p53,ANKUB1,0.98,0.837,0.97,AZD6738
RPE1-hTER_p53,ANKZF1,0.32,0.624,1,AZD6738
RPE1-hTER_p53,ANLN,0.23,0.589,1.01,AZD6738
RPE1-hTER_p53,ANO1,0.52,0.7,0.986,AZD6738
RPE1-hTER_p53,ANO10,-1.33,0.0918,1.25,AZD6738
RPE1-hTER_p53,ANO2,1.08,0.859,0.97,AZD6738
RPE1-hTER_p53,ANO3,-0.65,0.257,1.17,AZD6738
RPE1-hTER_p53,ANO4,0.94,0.826,0.971,AZD6738
RPE1-hTER_p53,ANO5,-0.37,0.355,1.11,AZD6738
RPE1-hTER_p53,ANO6,-1.13,0.13,1.26,AZD6738
RPE1-hTER_p53,ANO7,-0.04,0.485,1.05,AZD6738
RPE1-hTER_p53,ANO8,0.21,0.584,1.01,AZD6738
RPE1-hTER_p53,ANO9,0.38,0.648,0.994,AZD6738
RPE1-hTER_p53,ANP32A,0.26,0.604,1,AZD6738
RPE1-hTER_p53,ANP32E,0.34,0.632,0.998,AZD6738
RPE1-hTER_p53,ANPEP,-0.94,0.173,1.21,AZD6738
RPE1-hTER_p53,ANTXR1,-0.93,0.177,1.22,AZD6738
RPE1-hTER_p53,ANTXR2,0.65,0.742,0.979,AZD6738
RPE1-hTER_p53,ANTXRL,0.25,0.598,1.01,AZD6738
RPE1-hTER_p53,ANXA1,1.22,0.889,0.968,AZD6738
RPE1-hTER_p53,ANXA10,0.06,0.525,1.03,AZD6738
RPE1-hTER_p53,ANXA11,0.45,0.673,0.988,AZD6738
RPE1-hTER_p53,ANXA13,-0.98,0.163,1.22,AZD6738
RPE1-hTER_p53,ANXA2R,-0.32,0.375,1.1,AZD6738
RPE1-hTER_p53,ANXA3,-0.31,0.377,1.1,AZD6738
RPE1-hTER_p53,ANXA4,0.1,0.542,1.03,AZD6738
RPE1-hTER_p53,ANXA5,1.93,0.973,0.989,AZD6738
RPE1-hTER_p53,ANXA6,-1.09,0.139,1.25,AZD6738
RPE1-hTER_p53,ANXA7,0,0.499,1.04,AZD6738
RPE1-hTER_p53,ANXA9,0.63,0.735,0.98,AZD6738
RPE1-hTER_p53,AOAH,-0.87,0.192,1.2,AZD6738
RPE1-hTER_p53,AOC2,-0.55,0.291,1.15,AZD6738
RPE1-hTER_p53,AOC3,0.48,0.685,0.988,AZD6738
RPE1-hTER_p53,AOX1,-0.24,0.406,1.09,AZD6738
RPE1-hTER_p53,AP1AR,0.22,0.588,1.01,AZD6738
RPE1-hTER_p53,AP1B1,0.98,0.835,0.971,AZD6738
RPE1-hTER_p53,AP1G1,0.44,0.668,0.989,AZD6738
RPE1-hTER_p53,AP1G2,-0.98,0.163,1.22,AZD6738
RPE1-hTER_p53,AP1M1,1.78,0.962,0.985,AZD6738
RPE1-hTER_p53,AP1M2,0.47,0.682,0.988,AZD6738
RPE1-hTER_p53,AP1S1,-1.19,0.118,1.27,AZD6738
RPE1-hTER_p53,AP1S3,-0.24,0.405,1.09,AZD6738
RPE1-hTER_p53,AP2A1,-0.05,0.482,1.05,AZD6738
RPE1-hTER_p53,AP2A2,-0.63,0.265,1.16,AZD6738
RPE1-hTER_p53,AP2B1,-2.48,0.00655,0.68,AZD6738
RPE1-hTER_p53,AP2M1,0.35,0.637,0.996,AZD6738
RPE1-hTER_p53,AP2S1,0.69,0.754,0.979,AZD6738
RPE1-hTER_p53,AP3B1,-0.15,0.439,1.07,AZD6738
RPE1-hTER_p53,AP3B2,-0.48,0.316,1.13,AZD6738
RPE1-hTER_p53,AP3D1,2.96,0.998,0.999,AZD6738
RPE1-hTER_p53,AP3M1,2.24,0.987,0.995,AZD6738
RPE1-hTER_p53,AP3M2,-0.42,0.338,1.12,AZD6738
RPE1-hTER_p53,AP3S2,-0.36,0.361,1.1,AZD6738
RPE1-hTER_p53,AP4B1,-2.47,0.0068,0.682,AZD6738
RPE1-hTER_p53,AP4E1,0.25,0.6,1.01,AZD6738
RPE1-hTER_p53,AP4M1,-0.7,0.242,1.18,AZD6738
RPE1-hTER_p53,AP5B1,-0.57,0.284,1.15,AZD6738
RPE1-hTER_p53,AP5M1,-0.71,0.24,1.18,AZD6738
RPE1-hTER_p53,AP5S1,0.19,0.575,1.02,AZD6738
RPE1-hTER_p53,AP5Z1,0.62,0.733,0.98,AZD6738
RPE1-hTER_p53,APAF1,-1.75,0.0399,1.2,AZD6738
RPE1-hTER_p53,APBA1,-0.28,0.388,1.09,AZD6738
RPE1-hTER_p53,APBA2,0.7,0.759,0.978,AZD6738
RPE1-hTER_p53,APBA3,-1.67,0.0477,1.23,AZD6738
RPE1-hTER_p53,APBB1,-0.94,0.173,1.21,AZD6738
RPE1-hTER_p53,APBB1IP,1.07,0.859,0.97,AZD6738
RPE1-hTER_p53,APBB2,0.25,0.601,1.01,AZD6738
RPE1-hTER_p53,APBB3,0.72,0.763,0.978,AZD6738
RPE1-hTER_p53,APC,0.83,0.797,0.973,AZD6738
RPE1-hTER_p53,APC2,1.15,0.875,0.97,AZD6738
RPE1-hTER_p53,APCDD1,1.03,0.849,0.97,AZD6738
RPE1-hTER_p53,APCDD1L,0.42,0.663,0.989,AZD6738
RPE1-hTER_p53,APCS,-1.53,0.0628,1.24,AZD6738
RPE1-hTER_p53,APEH,0.6,0.724,0.98,AZD6738
RPE1-hTER_p53,APEX1,-1.68,0.0466,1.23,AZD6738
RPE1-hTER_p53,APEX2,-3.41,0.000323,0.0719,AZD6738
RPE1-hTER_p53,APH1A,-0.18,0.427,1.08,AZD6738
RPE1-hTER_p53,APH1B,-0.32,0.375,1.1,AZD6738
RPE1-hTER_p53,APLF,1.14,0.873,0.969,AZD6738
RPE1-hTER_p53,APLN,-0.6,0.273,1.16,AZD6738
RPE1-hTER_p53,APLNR,-0.1,0.46,1.06,AZD6738
RPE1-hTER_p53,APLP1,0.84,0.8,0.973,AZD6738
RPE1-hTER_p53,APLP2,0.43,0.665,0.99,AZD6738
RPE1-hTER_p53,APMAP,0.21,0.585,1.01,AZD6738
RPE1-hTER_p53,APOA1,-0.43,0.335,1.12,AZD6738
RPE1-hTER_p53,APOA1BP,-0.24,0.405,1.09,AZD6738
RPE1-hTER_p53,APOA2,-0.72,0.236,1.18,AZD6738
RPE1-hTER_p53,APOA4,-0.83,0.202,1.2,AZD6738
RPE1-hTER_p53,APOA5,1.13,0.871,0.97,AZD6738
RPE1-hTER_p53,APOB,0.32,0.625,0.999,AZD6738
RPE1-hTER_p53,APOBEC1,0.47,0.68,0.988,AZD6738
RPE1-hTER_p53,APOBEC2,-0.1,0.461,1.06,AZD6738
RPE1-hTER_p53,APOBEC3A,-0.66,0.256,1.17,AZD6738
RPE1-hTER_p53,APOBEC3D,-0.35,0.363,1.1,AZD6738
RPE1-hTER_p53,APOBEC3G,-0.02,0.492,1.05,AZD6738
RPE1-hTER_p53,APOBEC3H,-0.85,0.196,1.2,AZD6738
RPE1-hTER_p53,APOBR,1.52,0.936,0.977,AZD6738
RPE1-hTER_p53,APOC3,0.06,0.525,1.03,AZD6738
RPE1-hTER_p53,APOC4,0.8,0.788,0.975,AZD6738
RPE1-hTER_p53,APOD,0.67,0.747,0.979,AZD6738
RPE1-hTER_p53,APOE,0.19,0.577,1.02,AZD6738
RPE1-hTER_p53,APOF,-1.8,0.0357,1.2,AZD6738
RPE1-hTER_p53,APOH,-0.95,0.172,1.21,AZD6738
RPE1-hTER_p53,APOL1,0.68,0.753,0.979,AZD6738
RPE1-hTER_p53,APOL2,0.31,0.62,1,AZD6738
RPE1-hTER_p53,APOL3,1.26,0.897,0.968,AZD6738
RPE1-hTER_p53,APOL5,0.64,0.738,0.979,AZD6738
RPE1-hTER_p53,APOL6,0.14,0.555,1.02,AZD6738
RPE1-hTER_p53,APOLD1,1.65,0.95,0.98,AZD6738
RPE1-hTER_p53,APOM,0.84,0.799,0.973,AZD6738
RPE1-hTER_p53,APOO,1.11,0.866,0.969,AZD6738
RPE1-hTER_p53,APOOL,0.87,0.809,0.973,AZD6738
RPE1-hTER_p53,APP,-0.11,0.455,1.06,AZD6738
RPE1-hTER_p53,APPBP2,-0.9,0.184,1.21,AZD6738
RPE1-hTER_p53,APPL1,-2.18,0.0145,0.956,AZD6738
RPE1-hTER_p53,APPL2,0.55,0.71,0.984,AZD6738
RPE1-hTER_p53,APRT,-0.2,0.422,1.08,AZD6738
RPE1-hTER_p53,APTX,-1.15,0.125,1.27,AZD6738
RPE1-hTER_p53,AQP1,-0.71,0.239,1.18,AZD6738
RPE1-hTER_p53,AQP10,-1.65,0.0498,1.24,AZD6738
RPE1-hTER_p53,AQP11,0.88,0.812,0.973,AZD6738
