Cell_line,GENE,normZ,p-value,FDR,Treatment
293A,SCN11A,-0.22,0.414,1.03,AZD6738
293A,SCN1A,1.49,0.932,0.992,AZD6738
293A,SCN1B,1.22,0.89,0.993,AZD6738
293A,SCN2A,0.43,0.667,1.01,AZD6738
293A,SCN2B,-1.44,0.0754,0.997,AZD6738
293A,SCN3A,1.2,0.885,0.993,AZD6738
293A,SCN3B,-0.34,0.366,1.04,AZD6738
293A,SCN4A,-0.37,0.355,1.04,AZD6738
293A,SCN4B,1.39,0.917,0.992,AZD6738
293A,SCN5A,1.05,0.853,0.994,AZD6738
293A,SCN7A,0.38,0.648,1.01,AZD6738
293A,SCN8A,1.22,0.888,0.993,AZD6738
293A,SCN9A,0.31,0.623,1.01,AZD6738
293A,SCNM1,-2.2,0.0138,0.754,AZD6738
293A,SCNN1A,-0.13,0.447,1.03,AZD6738
293A,SCNN1B,-0.04,0.482,1.02,AZD6738
293A,SCNN1D,-0.94,0.175,1.04,AZD6738
293A,SCNN1G,1.42,0.923,0.991,AZD6738
293A,SCO1,0.05,0.519,1.02,AZD6738
293A,SCO2,0.55,0.709,1,AZD6738
293A,SCOC,-0.1,0.462,1.02,AZD6738
293A,SCP2,-0.76,0.222,1.03,AZD6738
293A,SCP2D1,0.31,0.622,1.01,AZD6738
293A,SCPEP1,0.15,0.56,1.01,AZD6738
293A,SCRG1,-0.41,0.341,1.04,AZD6738
293A,SCRIB,0.22,0.588,1.01,AZD6738
293A,SCRN1,1.1,0.864,0.993,AZD6738
293A,SCRN2,0.99,0.839,0.994,AZD6738
293A,SCRN3,-0.91,0.181,1.04,AZD6738
293A,SCRT1,0.01,0.504,1.02,AZD6738
293A,SCRT2,0.5,0.691,1.01,AZD6738
293A,SCT,1.18,0.881,0.993,AZD6738
293A,SCTR,-0.99,0.161,1.02,AZD6738
293A,SCUBE1,1.16,0.876,0.992,AZD6738
293A,SCUBE2,-0.19,0.425,1.03,AZD6738
293A,SCYL1,-0.85,0.197,1.03,AZD6738
293A,SCYL3,0.53,0.701,1,AZD6738
293A,SDAD1,1.31,0.904,0.993,AZD6738
293A,SDC1,0.22,0.585,1.01,AZD6738
293A,SDC2,-1.56,0.0593,0.958,AZD6738
293A,SDC3,-1.51,0.066,0.982,AZD6738
293A,SDC4,2.06,0.98,0.998,AZD6738
293A,SDCBP,0.06,0.524,1.02,AZD6738
293A,SDCBP2,2.13,0.983,0.998,AZD6738
293A,SDCCAG3,0.39,0.653,1.01,AZD6738
293A,SDCCAG8,-0.36,0.358,1.04,AZD6738
293A,SDE2,-2.48,0.00648,0.644,AZD6738
293A,SDF2,1.1,0.865,0.993,AZD6738
293A,SDF2L1,-1.57,0.0577,0.957,AZD6738
293A,SDF4,0.33,0.629,1.01,AZD6738
293A,SDHA,-0.46,0.323,1.04,AZD6738
293A,SDHAF1,-2.57,0.00503,0.568,AZD6738
293A,SDHAF2,-0.8,0.213,1.03,AZD6738
293A,SDHB,-1.14,0.128,1.02,AZD6738
293A,SDHD,0.87,0.809,0.992,AZD6738
293A,SDK1,0.09,0.537,1.01,AZD6738
293A,SDK2,-1.34,0.0905,1.01,AZD6738
293A,SDPR,0.31,0.623,1.01,AZD6738
293A,SDR16C5,-1.28,0.1,1.01,AZD6738
293A,SDR39U1,-0.33,0.371,1.04,AZD6738
293A,SDR42E1,-0.06,0.474,1.02,AZD6738
293A,SDR9C7,-0.12,0.454,1.03,AZD6738
293A,SDS,0.5,0.69,1.01,AZD6738
293A,SDSL,-0.06,0.476,1.02,AZD6738
293A,SEC11C,0.73,0.768,0.996,AZD6738
293A,SEC13,-1.55,0.0604,0.962,AZD6738
293A,SEC14L1,-0.68,0.247,1.04,AZD6738
293A,SEC14L2,0.69,0.755,0.996,AZD6738
293A,SEC14L3,-1.02,0.154,1.02,AZD6738
293A,SEC14L4,-1.49,0.0685,0.978,AZD6738
293A,SEC14L5,-1.26,0.104,1.01,AZD6738
293A,SEC14L6,1.06,0.856,0.993,AZD6738
293A,SEC16A,-1.18,0.12,1.02,AZD6738
293A,SEC16B,-0.59,0.276,1.04,AZD6738
293A,SEC22A,-0.09,0.462,1.02,AZD6738
293A,SEC22C,-0.21,0.417,1.03,AZD6738
293A,SEC23A,0.37,0.645,1.01,AZD6738
293A,SEC23B,2.95,0.998,1,AZD6738
293A,SEC23IP,-1.1,0.135,1.01,AZD6738
293A,SEC24A,0.05,0.519,1.02,AZD6738
293A,SEC24B,-0.29,0.386,1.04,AZD6738
293A,SEC24C,-0.46,0.322,1.04,AZD6738
293A,SEC24D,-0.08,0.469,1.02,AZD6738
293A,SEC31A,0.62,0.732,1,AZD6738
293A,SEC31B,1.11,0.867,0.993,AZD6738
293A,SEC61A1,0.19,0.576,1.01,AZD6738
293A,SEC61A2,-1.04,0.149,1.02,AZD6738
293A,SEC61B,-1.32,0.0927,1.01,AZD6738
293A,SEC62,2.1,0.982,0.998,AZD6738
293A,SEC63,-0.79,0.215,1.03,AZD6738
293A,SECISBP2,-0.1,0.459,1.02,AZD6738
293A,SECISBP2L,0.41,0.661,1.01,AZD6738
293A,SECTM1,0.51,0.694,1.01,AZD6738
293A,SEH1L,0.35,0.638,1.01,AZD6738
293A,SEL1L,-0.39,0.349,1.04,AZD6738
293A,SEL1L2,2.15,0.984,0.998,AZD6738
293A,SEL1L3,0.24,0.594,1.01,AZD6738
293A,SELE,1.05,0.853,0.994,AZD6738
293A,SELENBP1,-0.65,0.258,1.04,AZD6738
293A,SELL,-0.69,0.244,1.03,AZD6738
293A,SELP,-0.79,0.215,1.03,AZD6738
293A,SELPLG,1.77,0.962,0.995,AZD6738
293A,SELRC1,-0.03,0.487,1.02,AZD6738
293A,SEMA3A,0.8,0.788,0.993,AZD6738
293A,SEMA3C,-1.12,0.132,1.01,AZD6738
293A,SEMA3D,-0.29,0.386,1.04,AZD6738
293A,SEMA3E,0.71,0.762,0.997,AZD6738
293A,SEMA3F,0.79,0.784,0.994,AZD6738
293A,SEMA3G,-1.4,0.081,1,AZD6738
293A,SEMA4A,-0.97,0.166,1.03,AZD6738
293A,SEMA4B,0.1,0.542,1.01,AZD6738
293A,SEMA4C,-1.98,0.0239,0.859,AZD6738
293A,SEMA4D,-1.02,0.154,1.02,AZD6738
293A,SEMA4F,0.27,0.607,1.01,AZD6738
293A,SEMA4G,-0.05,0.478,1.02,AZD6738
293A,SEMA5A,-1.8,0.0362,0.922,AZD6738
293A,SEMA5B,-0.31,0.379,1.04,AZD6738
293A,SEMA6A,0.9,0.816,0.993,AZD6738
293A,SEMA6B,-0.97,0.166,1.03,AZD6738
293A,SEMA6C,-0.2,0.422,1.03,AZD6738
293A,SEMA6D,0.47,0.681,1.01,AZD6738
293A,SEMA7A,0.48,0.686,1.01,AZD6738
293A,SENP1,-1.26,0.104,1.01,AZD6738
293A,SENP2,-1.45,0.0732,0.99,AZD6738
293A,SENP5,-1.35,0.0884,1.01,AZD6738
293A,SENP6,-0.39,0.349,1.04,AZD6738
293A,SENP7,-0.66,0.254,1.04,AZD6738
293A,SENP8,0.66,0.745,0.999,AZD6738
293A,SEPHS1,0.69,0.755,0.996,AZD6738
293A,SEPHS2,-1.33,0.0915,1.01,AZD6738
293A,SEPN1,-0.12,0.453,1.02,AZD6738
293A,SEPP1,-0.27,0.392,1.04,AZD6738
293A,SEPSECS,-0.24,0.403,1.04,AZD6738
293A,SEPT1,0.37,0.643,1.01,AZD6738
293A,SEPT10,0.36,0.639,1.01,AZD6738
293A,SEPT11,-0.47,0.319,1.04,AZD6738
293A,SEPT12,1.03,0.849,0.994,AZD6738
293A,SEPT2,-0.97,0.165,1.03,AZD6738
293A,SEPT3,-0.43,0.333,1.04,AZD6738
293A,SEPT4,0.65,0.742,1,AZD6738
293A,SEPT5,-0.99,0.162,1.02,AZD6738
293A,SEPT6,-0.84,0.201,1.03,AZD6738
293A,SEPT8,0.83,0.797,0.993,AZD6738
293A,SEPT9,0.73,0.769,0.996,AZD6738
293A,SEPW1,-0.11,0.458,1.02,AZD6738
293A,SERAC1,-0.71,0.24,1.03,AZD6738
293A,SERF2,-1.1,0.135,1.01,AZD6738
293A,SERGEF,-1.86,0.0317,0.903,AZD6738
293A,SERHL2,1,0.842,0.995,AZD6738
293A,SERINC1,-1.27,0.102,1.01,AZD6738
293A,SERINC2,1.46,0.927,0.992,AZD6738
293A,SERINC3,0,0.5,1.02,AZD6738
293A,SERINC4,-0.44,0.329,1.04,AZD6738
293A,SERINC5,-0.17,0.431,1.03,AZD6738
293A,SERP1,0.47,0.68,1.01,AZD6738
293A,SERP2,-0.64,0.262,1.04,AZD6738
293A,SERPINA1,-0.66,0.254,1.04,AZD6738
293A,SERPINA10,1.1,0.865,0.993,AZD6738
293A,SERPINA11,-0.21,0.416,1.03,AZD6738
293A,SERPINA12,0.85,0.802,0.993,AZD6738
293A,SERPINA3,-2.37,0.00881,0.692,AZD6738
293A,SERPINA4,-0.61,0.273,1.04,AZD6738
293A,SERPINA5,-0.62,0.268,1.04,AZD6738
293A,SERPINA6,-0.33,0.371,1.04,AZD6738
293A,SERPINA7,0,0.499,1.02,AZD6738
293A,SERPINA9,-0.22,0.414,1.03,AZD6738
293A,SERPINB1,0,0.499,1.02,AZD6738
293A,SERPINB10,1.13,0.87,0.993,AZD6738
293A,SERPINB12,0.57,0.715,1,AZD6738
293A,SERPINB13,0.96,0.831,0.994,AZD6738
293A,SERPINB2,-0.87,0.192,1.02,AZD6738
293A,SERPINB5,-1.61,0.0541,0.965,AZD6738
293A,SERPINB6,0.32,0.624,1.01,AZD6738
293A,SERPINB7,0.1,0.538,1.01,AZD6738
293A,SERPINB8,0.86,0.805,0.992,AZD6738
293A,SERPINB9,0.19,0.576,1.01,AZD6738
293A,SERPINC1,-1.05,0.148,1.02,AZD6738
293A,SERPIND1,0.04,0.517,1.02,AZD6738
293A,SERPINE1,-0.67,0.25,1.04,AZD6738
293A,SERPINE2,-0.2,0.423,1.03,AZD6738
293A,SERPINE3,-0.27,0.392,1.04,AZD6738
293A,SERPINF1,0.79,0.785,0.994,AZD6738
293A,SERPINF2,-0.63,0.266,1.04,AZD6738
293A,SERPING1,0.61,0.73,1,AZD6738
293A,SERPINH1,0.14,0.554,1.01,AZD6738
293A,SERPINI1,0.76,0.778,0.994,AZD6738
293A,SERPINI2,-0.12,0.451,1.02,AZD6738
293A,SERTAD1,1.01,0.844,0.994,AZD6738
293A,SERTAD2,0.23,0.59,1.01,AZD6738
293A,SERTAD3,0.39,0.653,1.01,AZD6738
293A,SERTAD4,0.05,0.522,1.02,AZD6738
293A,SERTM1,-0.22,0.412,1.03,AZD6738
293A,SESN1,0.24,0.597,1.01,AZD6738
293A,SESN2,-0.36,0.359,1.04,AZD6738
293A,SESN3,1.18,0.88,0.993,AZD6738
293A,SESTD1,-0.81,0.208,1.03,AZD6738
293A,SET,0.13,0.551,1.01,AZD6738
293A,SETBP1,0.53,0.701,1,AZD6738
293A,SETD1A,-2.61,0.00452,0.568,AZD6738
293A,SETD1B,0.45,0.673,1.01,AZD6738
293A,SETD2,0.31,0.62,1.01,AZD6738
293A,SETD3,0.11,0.545,1.01,AZD6738
293A,SETD4,-1.06,0.145,1.01,AZD6738
293A,SETD5,0.23,0.591,1.01,AZD6738
293A,SETD6,-1.39,0.0819,1,AZD6738
293A,SETD7,0.29,0.614,1.01,AZD6738
293A,SETD9,0.19,0.575,1.01,AZD6738
293A,SETDB1,-1.95,0.0254,0.851,AZD6738
293A,SETDB2,0.5,0.691,1.01,AZD6738
293A,SETMAR,0.03,0.51,1.02,AZD6738
293A,SETX,-0.5,0.308,1.04,AZD6738
293A,SEZ6,1.7,0.955,0.994,AZD6738
293A,SEZ6L,-0.15,0.441,1.03,AZD6738
293A,SEZ6L2,0.18,0.569,1.01,AZD6738
293A,SF1,-1.72,0.0423,0.944,AZD6738
293A,SF3A1,0.42,0.661,1.01,AZD6738
293A,SF3A3,0.66,0.746,0.999,AZD6738
293A,SF3B2,0.05,0.521,1.02,AZD6738
293A,SF3B3,1.06,0.855,0.993,AZD6738
293A,SF3B4,2.21,0.986,0.998,AZD6738
293A,SF3B5,-0.81,0.209,1.03,AZD6738
293A,SFI1,-0.62,0.266,1.04,AZD6738
293A,SFMBT1,-0.24,0.406,1.04,AZD6738
293A,SFMBT2,0.15,0.558,1.01,AZD6738
293A,SFN,-0.08,0.468,1.02,AZD6738
293A,SFPQ,0.27,0.606,1.01,AZD6738
293A,SFRP1,-0.77,0.219,1.03,AZD6738
293A,SFRP2,-0.63,0.263,1.04,AZD6738
293A,SFRP4,0.45,0.675,1.01,AZD6738
293A,SFRP5,0.87,0.808,0.992,AZD6738
293A,SFSWAP,-0.97,0.166,1.03,AZD6738
293A,SFT2D1,-1.06,0.143,1.01,AZD6738
293A,SFT2D2,0.44,0.67,1.01,AZD6738
293A,SFTA3,-0.81,0.21,1.03,AZD6738
293A,SFTPB,-0.28,0.389,1.04,AZD6738
293A,SFTPC,-1.5,0.0663,0.98,AZD6738
293A,SFTPD,-0.76,0.223,1.03,AZD6738
293A,SFXN1,0.24,0.595,1.01,AZD6738
293A,SFXN2,-0.75,0.226,1.03,AZD6738
293A,SFXN3,1.41,0.921,0.991,AZD6738
293A,SFXN4,1.37,0.915,0.992,AZD6738
293A,SFXN5,-0.44,0.331,1.04,AZD6738
293A,SGCA,-1.52,0.0643,0.974,AZD6738
293A,SGCB,0.93,0.825,0.994,AZD6738
293A,SGCD,1.61,0.946,0.995,AZD6738
293A,SGCE,0.15,0.559,1.01,AZD6738
293A,SGCG,0.31,0.623,1.01,AZD6738
293A,SGCZ,-0.75,0.227,1.03,AZD6738
293A,SGIP1,-0.33,0.37,1.04,AZD6738
293A,SGK1,-0.46,0.322,1.04,AZD6738
293A,SGK2,0.55,0.708,1,AZD6738
293A,SGK3,-0.35,0.364,1.04,AZD6738
293A,SGMS1,1.84,0.967,0.995,AZD6738
293A,SGMS2,-0.01,0.496,1.02,AZD6738
293A,SGOL1,-0.91,0.181,1.04,AZD6738
293A,SGOL2,-0.48,0.314,1.04,AZD6738
293A,SGPL1,-0.22,0.412,1.03,AZD6738
293A,SGPP1,1,0.841,0.995,AZD6738
293A,SGPP2,1.06,0.856,0.993,AZD6738
293A,SGSH,-1.36,0.0862,1,AZD6738
293A,SGSM1,-0.06,0.476,1.02,AZD6738
293A,SGSM2,1.54,0.939,0.993,AZD6738
293A,SGSM3,-1.81,0.0353,0.912,AZD6738
293A,SGTA,-0.69,0.244,1.03,AZD6738
293A,SGTB,-0.14,0.446,1.03,AZD6738
293A,SH2B1,0.32,0.624,1.01,AZD6738
293A,SH2B3,0.29,0.616,1.01,AZD6738
293A,SH2D1A,-0.94,0.174,1.04,AZD6738
293A,SH2D2A,-1.8,0.036,0.918,AZD6738
293A,SH2D3A,0.47,0.679,1.01,AZD6738
293A,SH2D3C,0.65,0.744,0.999,AZD6738
293A,SH2D4A,1.06,0.856,0.993,AZD6738
293A,SH2D4B,-1.1,0.135,1.01,AZD6738
293A,SH2D5,-0.27,0.395,1.04,AZD6738
293A,SH2D6,0.86,0.806,0.992,AZD6738
293A,SH2D7,0.43,0.667,1.01,AZD6738
293A,SH3BGR,-0.5,0.309,1.04,AZD6738
293A,SH3BGRL,-1.17,0.121,1.02,AZD6738
293A,SH3BGRL2,-0.37,0.356,1.04,AZD6738
293A,SH3BGRL3,-1.97,0.0244,0.857,AZD6738
293A,SH3BP1,-0.89,0.188,1.03,AZD6738
293A,SH3BP2,1.11,0.867,0.993,AZD6738
293A,SH3BP4,2.15,0.984,0.998,AZD6738
293A,SH3BP5,-0.44,0.331,1.04,AZD6738
293A,SH3BP5L,0,0.498,1.02,AZD6738
293A,SH3D19,-0.18,0.428,1.03,AZD6738
293A,SH3D21,-0.96,0.168,1.03,AZD6738
293A,SH3GL1,-0.96,0.168,1.03,AZD6738
293A,SH3GL2,1.44,0.925,0.991,AZD6738
293A,SH3GL3,1.88,0.97,0.995,AZD6738
293A,SH3GLB1,-2.9,0.00184,0.483,AZD6738
293A,SH3GLB2,-0.09,0.462,1.02,AZD6738
293A,SH3KBP1,0.62,0.733,1,AZD6738
293A,SH3PXD2A,-0.32,0.373,1.04,AZD6738
293A,SH3PXD2B,0.21,0.584,1.01,AZD6738
293A,SH3RF1,-0.21,0.415,1.03,AZD6738
293A,SH3RF2,-0.32,0.373,1.04,AZD6738
293A,SH3TC1,1.43,0.924,0.991,AZD6738
293A,SH3TC2,-1.19,0.118,1.01,AZD6738
293A,SH3YL1,-0.91,0.181,1.04,AZD6738
293A,SHANK1,0.35,0.636,1.01,AZD6738
293A,SHANK2,0.09,0.536,1.01,AZD6738
293A,SHANK3,0.44,0.672,1.01,AZD6738
293A,SHARPIN,0.07,0.529,1.01,AZD6738
293A,SHB,-0.88,0.188,1.03,AZD6738
293A,SHBG,1.24,0.893,0.992,AZD6738
293A,SHC1,-0.19,0.425,1.03,AZD6738
293A,SHC2,0.28,0.609,1.01,AZD6738
293A,SHC3,0.01,0.504,1.02,AZD6738
293A,SHC4,0.96,0.832,0.993,AZD6738
293A,SHCBP1,-0.38,3.53E-01,1.04,AZD6738
293A,SHCBP1L,0.05,0.521,1.02,AZD6738
293A,SHD,0.97,0.835,0.993,AZD6738
293A,SHE,-0.58,0.281,1.04,AZD6738
293A,SHF,0.88,0.81,0.992,AZD6738
293A,SHFM1,-2.04,0.0207,0.837,AZD6738
293A,SHH,-1.29,0.0982,1.01,AZD6738
293A,SHISA2,2.18,0.986,0.998,AZD6738
293A,SHISA3,1.24,0.892,0.993,AZD6738
293A,SHISA4,0.05,0.52,1.02,AZD6738
293A,SHISA5,-0.03,0.487,1.02,AZD6738
293A,SHISA6,-1.42,0.0775,1.01,AZD6738
293A,SHISA7,1.28,0.901,0.993,AZD6738
293A,SHISA9,-1.22,0.112,1,AZD6738
293A,SHKBP1,-0.99,0.16,1.02,AZD6738
293A,SHMT1,0.57,0.715,1,AZD6738
293A,SHMT2,-0.21,0.415,1.03,AZD6738
293A,SHOC2,0.94,0.827,0.994,AZD6738
293A,SHOX2,0.59,0.723,1,AZD6738
293A,SHPK,0.19,0.574,1.01,AZD6738
293A,SHPRH,-0.2,0.422,1.03,AZD6738
293A,SHQ1,0.97,0.834,0.993,AZD6738
293A,SHROOM1,-0.06,0.475,1.02,AZD6738
293A,SHROOM2,-0.76,0.224,1.03,AZD6738
293A,SHROOM3,1.7,0.955,0.994,AZD6738
293A,SHROOM4,0.6,0.725,1,AZD6738
293A,SI,-0.59,0.276,1.04,AZD6738
293A,SIAE,0.29,0.615,1.01,AZD6738
293A,SIAH1,-2.85,0.00219,0.513,AZD6738
293A,SIAH2,-0.18,0.429,1.03,AZD6738
293A,SIAH3,-0.34,0.366,1.04,AZD6738
293A,SIDT1,-0.1,0.458,1.02,AZD6738
293A,SIDT2,-0.62,0.268,1.04,AZD6738
293A,SIGIRR,1.13,0.872,0.992,AZD6738
293A,SIGLEC1,2.63,0.996,1,AZD6738
293A,SIGLEC10,1.43,0.923,0.991,AZD6738
293A,SIGLEC11,0.94,0.826,0.993,AZD6738
293A,SIGLEC12,0.8,0.788,0.993,AZD6738
293A,SIGLEC14,0.25,0.599,1.01,AZD6738
293A,SIGLEC15,-0.54,0.294,1.05,AZD6738
293A,SIGLEC5,0.28,0.609,1.01,AZD6738
293A,SIGLEC6,1.13,0.871,0.993,AZD6738
293A,SIGLEC7,0.22,0.586,1.01,AZD6738
293A,SIGLEC8,-1.75,0.0398,0.928,AZD6738
293A,SIGLEC9,1.81,0.965,0.995,AZD6738
293A,SIGLECL1,0.48,0.685,1.01,AZD6738
293A,SIGMAR1,-0.74,0.23,1.03,AZD6738
293A,SIK1,0.71,0.761,0.997,AZD6738
293A,SIK2,1.46,0.928,0.992,AZD6738
293A,SIK3,-0.74,0.228,1.03,AZD6738
293A,SIKE1,0.61,0.729,1,AZD6738
293A,SIL1,0.18,0.573,1.01,AZD6738
293A,SIM1,0.95,0.83,0.994,AZD6738
293A,SIM2,0.86,0.804,0.993,AZD6738
293A,SIMC1,-0.58,0.281,1.04,AZD6738
293A,SIN3A,1.13,0.87,0.993,AZD6738
293A,SIN3B,0.24,0.594,1.01,AZD6738
293A,SIPA1,-0.05,0.478,1.02,AZD6738
293A,SIPA1L1,0.52,0.699,1.01,AZD6738
293A,SIPA1L2,-0.88,0.19,1.03,AZD6738
293A,SIPA1L3,0.92,0.82,0.993,AZD6738
293A,SIRPB1,1.48,0.931,0.992,AZD6738
293A,SIRPB2,1.89,0.97,0.995,AZD6738
293A,SIRPD,0.5,0.69,1.01,AZD6738
293A,SIRPG,-0.72,0.236,1.03,AZD6738
293A,SIRT1,0.65,0.741,1,AZD6738
293A,SIRT2,0.68,0.751,0.998,AZD6738
293A,SIRT3,0.4,0.655,1.01,AZD6738
293A,SIRT4,0.25,0.6,1.01,AZD6738
293A,SIRT5,0.43,0.666,1.01,AZD6738
293A,SIRT6,-1.6,0.0545,0.958,AZD6738
293A,SIRT7,0.18,0.57,1.01,AZD6738
293A,SIT1,0.85,0.803,0.993,AZD6738
293A,SIVA1,0.63,0.735,1,AZD6738
293A,SIX1,-0.97,0.166,1.03,AZD6738
293A,SIX2,0.68,0.752,0.998,AZD6738
293A,SIX3,0.14,0.557,1.01,AZD6738
293A,SIX4,0.59,0.722,1,AZD6738
293A,SIX5,1.32,0.907,0.992,AZD6738
293A,SIX6,1.42,0.922,0.991,AZD6738
293A,SKA2,-2.01,0.022,0.829,AZD6738
293A,SKA3,-0.11,0.456,1.02,AZD6738
293A,SKAP1,1.07,0.858,0.993,AZD6738
293A,SKAP2,0.15,0.558,1.01,AZD6738
293A,SKI,-1.14,0.128,1.02,AZD6738
293A,SKIDA1,-1.18,0.118,1.02,AZD6738
293A,SKIL,0.16,0.565,1.01,AZD6738
293A,SKIV2L,0.27,0.608,1.01,AZD6738
293A,SKIV2L2,-0.55,0.292,1.05,AZD6738
293A,SKOR1,0.42,0.664,1.01,AZD6738
293A,SKOR2,-1.35,0.0888,1.01,AZD6738
293A,SKP2,-1.86,0.0311,0.911,AZD6738
293A,SLA,-0.66,0.254,1.04,AZD6738
293A,SLA2,1.14,0.872,0.992,AZD6738
293A,SLAIN1,0.13,0.552,1.01,AZD6738
293A,SLAIN2,0.11,0.542,1.01,AZD6738
293A,SLAMF1,-0.14,0.444,1.03,AZD6738
293A,SLAMF6,-0.44,0.329,1.04,AZD6738
293A,SLAMF7,-2.11,0.0175,0.815,AZD6738
293A,SLAMF8,-0.48,0.317,1.04,AZD6738
293A,SLAMF9,-1.59,0.0557,0.962,AZD6738
293A,SLBP,1.01,0.843,0.995,AZD6738
293A,SLC10A1,-1.94,0.0263,0.857,AZD6738
293A,SLC10A2,0.32,0.627,1.01,AZD6738
293A,SLC10A3,0.12,0.55,1.01,AZD6738
293A,SLC10A4,0.16,0.563,1.01,AZD6738
293A,SLC10A6,1.8,0.964,0.995,AZD6738
293A,SLC10A7,0.31,0.622,1.01,AZD6738
293A,SLC11A1,-1.35,0.0882,1.01,AZD6738
293A,SLC11A2,2.58,0.995,0.999,AZD6738
293A,SLC12A1,0.35,0.636,1.01,AZD6738
293A,SLC12A2,-0.93,0.175,1.04,AZD6738
293A,SLC12A3,0.34,0.633,1.01,AZD6738
293A,SLC12A4,0.16,0.562,1.01,AZD6738
293A,SLC12A5,-1.74,0.0405,0.933,AZD6738
293A,SLC12A6,-1.35,0.0888,1,AZD6738
293A,SLC12A7,1.37,0.914,0.992,AZD6738
293A,SLC12A8,-0.33,0.37,1.04,AZD6738
293A,SLC12A9,0.6,0.727,1,AZD6738
293A,SLC13A1,-1.99,0.0231,0.846,AZD6738
293A,SLC13A2,0.18,0.572,1.01,AZD6738
293A,SLC13A3,0.6,0.726,1,AZD6738
293A,SLC13A4,-0.36,0.361,1.04,AZD6738
293A,SLC13A5,-0.07,0.474,1.02,AZD6738
293A,SLC14A1,1.01,0.844,0.994,AZD6738
293A,SLC14A2,-1.52,0.0637,0.97,AZD6738
293A,SLC15A1,0.89,0.812,0.993,AZD6738
293A,SLC15A2,-0.2,0.421,1.03,AZD6738
293A,SLC15A3,1.5,0.933,0.992,AZD6738
293A,SLC15A4,-0.19,0.426,1.03,AZD6738
293A,SLC15A5,-0.48,0.315,1.04,AZD6738
293A,SLC16A1,-1.15,0.125,1.02,AZD6738
293A,SLC16A10,0.03,0.514,1.02,AZD6738
293A,SLC16A11,0.73,0.768,0.996,AZD6738
293A,SLC16A12,0.57,0.716,1,AZD6738
293A,SLC16A13,0.72,0.765,0.997,AZD6738
293A,SLC16A14,0.58,0.721,1,AZD6738
293A,SLC16A2,0.33,0.629,1.01,AZD6738
293A,SLC16A3,-0.46,0.322,1.04,AZD6738
293A,SLC16A4,-0.09,0.466,1.02,AZD6738
293A,SLC16A5,-1.17,0.121,1.02,AZD6738
293A,SLC16A6,1.33,0.908,0.993,AZD6738
293A,SLC16A7,0.96,0.832,0.993,AZD6738
293A,SLC16A8,-1.34,0.0909,1,AZD6738
293A,SLC16A9,0.75,0.773,0.994,AZD6738
293A,SLC17A1,-0.54,0.294,1.05,AZD6738
293A,SLC17A2,0.02,0.508,1.02,AZD6738
293A,SLC17A3,0.16,0.563,1.01,AZD6738
293A,SLC17A4,0.62,0.732,1,AZD6738
293A,SLC17A5,-0.37,0.355,1.04,AZD6738
293A,SLC17A6,-1.1,0.135,1.01,AZD6738
293A,SLC17A7,2.4,0.992,0.999,AZD6738
293A,SLC17A8,-0.33,0.371,1.04,AZD6738
293A,SLC17A9,0.02,0.51,1.02,AZD6738
293A,SLC18A1,-1.35,0.0888,1,AZD6738
293A,SLC18A2,-0.54,0.296,1.05,AZD6738
293A,SLC18A3,-0.67,0.251,1.04,AZD6738
293A,SLC18B1,0.66,0.746,0.998,AZD6738
293A,SLC19A1,-0.2,0.42,1.03,AZD6738
293A,SLC19A2,-1.06,0.146,1.02,AZD6738
293A,SLC19A3,-1.14,0.127,1.02,AZD6738
293A,SLC1A1,0.12,0.549,1.01,AZD6738
293A,SLC1A2,-0.56,0.287,1.04,AZD6738
293A,SLC1A3,0.64,0.739,1,AZD6738
293A,SLC1A4,0.25,0.598,1.01,AZD6738
293A,SLC1A5,-0.19,0.423,1.03,AZD6738
293A,SLC1A6,-1.31,0.095,1,AZD6738
293A,SLC1A7,0.47,0.68,1.01,AZD6738
293A,SLC20A1,-0.67,0.251,1.04,AZD6738
293A,SLC20A2,0.95,0.828,0.994,AZD6738
293A,SLC22A1,-1.15,0.124,1.02,AZD6738
293A,SLC22A10,-2.11,0.0172,0.813,AZD6738
293A,SLC22A11,-2.72,0.00323,0.557,AZD6738
293A,SLC22A12,-1.09,0.139,1.01,AZD6738
293A,SLC22A13,-1.11,0.133,1.01,AZD6738
293A,SLC22A14,-1.14,0.127,1.02,AZD6738
293A,SLC22A15,-1,0.158,1.02,AZD6738
293A,SLC22A16,0.03,0.512,1.02,AZD6738
293A,SLC22A17,0.42,0.662,1.01,AZD6738
293A,SLC22A18,-0.08,0.469,1.02,AZD6738
293A,SLC22A18AS,-0.94,0.173,1.04,AZD6738
293A,SLC22A2,1.54,0.938,0.993,AZD6738
293A,SLC22A23,-0.55,0.292,1.05,AZD6738
293A,SLC22A24,0.05,0.521,1.02,AZD6738
293A,SLC22A25,0.21,0.585,1.01,AZD6738
293A,SLC22A3,-2.16,0.0155,0.782,AZD6738
293A,SLC22A31,0.88,0.81,0.992,AZD6738
293A,SLC22A4,-0.84,0.2,1.03,AZD6738
293A,SLC22A5,0.67,0.748,0.998,AZD6738
293A,SLC22A6,-0.81,0.21,1.03,AZD6738
293A,SLC22A7,0.19,0.574,1.01,AZD6738
293A,SLC22A8,0.27,0.605,1.01,AZD6738
