Cell_line,GENE,normZ,p-value,FDR,Treatment
HCT116,MTBP,-1.5,0.0673,0.982,VE821
HCT116,MTCH1,-1.26,0.104,1,VE821
HCT116,MTCH2,0.18,0.571,1.01,VE821
HCT116,MTCP1,0.59,0.723,1,VE821
HCT116,MTDH,-0.33,0.369,1.02,VE821
HCT116,MTERFD1,0.38,0.648,1.01,VE821
HCT116,MTERFD2,-0.24,0.404,1.02,VE821
HCT116,MTF1,0.92,0.822,0.996,VE821
HCT116,MTF2,-0.38,0.353,1.02,VE821
HCT116,MTFMT,1.8,0.964,0.997,VE821
HCT116,MTFP1,-1.78,0.0377,0.953,VE821
HCT116,MTFR1L,-0.61,0.271,1.03,VE821
HCT116,MTFR2,0.26,0.601,1.01,VE821
HCT116,MTG1,-0.14,0.444,1.02,VE821
HCT116,MTHFD1,1.37,0.914,0.994,VE821
HCT116,MTHFD1L,-0.14,0.444,1.02,VE821
HCT116,MTHFD2,-2.19,0.0141,0.911,VE821
HCT116,MTHFR,2.11,0.982,0.998,VE821
HCT116,MTHFS,-0.33,0.369,1.02,VE821
HCT116,MTHFSD,0.32,0.624,1.01,VE821
HCT116,MTIF2,0.87,0.807,0.998,VE821
HCT116,MTL5,-0.38,0.353,1.02,VE821
HCT116,MTM1,-1.01,0.156,0.996,VE821
HCT116,MTMR1,-0.12,0.453,1.02,VE821
HCT116,MTMR10,-0.09,0.464,1.02,VE821
HCT116,MTMR11,0.17,0.568,1.01,VE821
HCT116,MTMR12,1.15,0.874,0.994,VE821
HCT116,MTMR14,-0.07,0.47,1.01,VE821
HCT116,MTMR2,2.31,0.99,0.999,VE821
HCT116,MTMR3,-0.26,0.398,1.02,VE821
HCT116,MTMR4,-0.7,0.243,1.03,VE821
HCT116,MTMR6,1.42,0.922,0.995,VE821
HCT116,MTMR7,1.26,0.897,0.994,VE821
HCT116,MTMR8,1.72,0.957,0.997,VE821
HCT116,MTMR9,0.41,0.661,1.01,VE821
HCT116,MTNR1A,1.08,0.859,0.994,VE821
HCT116,MTNR1B,1.92,0.973,0.998,VE821
HCT116,MTO1,1.49,0.932,0.996,VE821
HCT116,MTOR,-0.72,0.236,1.02,VE821
HCT116,MTPAP,0.63,0.736,1,VE821
HCT116,MTPN,0.22,0.589,1.01,VE821
HCT116,MTR,-0.09,0.464,1.02,VE821
HCT116,MTRF1,2.66,0.996,1,VE821
HCT116,MTRR,-2.11,0.0173,0.918,VE821
HCT116,MTSS1,0.93,0.824,0.997,VE821
HCT116,MTSS1L,2.01,0.978,0.998,VE821
HCT116,MTTP,0.04,0.517,1.01,VE821
HCT116,MTUS1,-0.04,0.486,1.01,VE821
HCT116,MTUS2,-0.6,0.273,1.03,VE821
HCT116,MTX1,-1.97,0.0246,0.96,VE821
HCT116,MTX2,0.22,0.585,1.01,VE821
HCT116,MTX3,0.38,0.647,1.01,VE821
HCT116,MUC1,-0.39,0.349,1.02,VE821
HCT116,MUC12,1.17,0.879,0.994,VE821
HCT116,MUC13,1.36,0.914,0.994,VE821
HCT116,MUC15,1.4,0.92,0.995,VE821
HCT116,MUC16,0.67,0.747,0.999,VE821
HCT116,MUC17,-0.31,0.379,1.02,VE821
HCT116,MUC2,-2.38,0.00858,0.858,VE821
HCT116,MUC20,-0.62,0.267,1.03,VE821
HCT116,MUC21,0.86,0.806,0.998,VE821
HCT116,MUC22,-1.74,0.0406,0.962,VE821
HCT116,MUC4,1.29,0.902,0.993,VE821
HCT116,MUC5B,-1.08,0.14,1,VE821
HCT116,MUC6,0.6,0.727,1,VE821
HCT116,MUCL1,-1.3,0.0968,0.998,VE821
HCT116,MUL1,-0.41,0.343,1.02,VE821
HCT116,MUM1,0.05,0.518,1.01,VE821
HCT116,MUM1L1,0.44,0.67,1,VE821
HCT116,MURC,0.05,0.518,1.01,VE821
HCT116,MUS81,-0.57,0.283,1.03,VE821
HCT116,MUSK,0.45,0.672,1,VE821
HCT116,MUT,0.58,0.718,1,VE821
HCT116,MUTYH,-0.15,0.442,1.02,VE821
HCT116,MVB12A,0.87,0.808,0.998,VE821
HCT116,MVB12B,1.14,0.873,0.994,VE821
HCT116,MVD,0.72,0.764,0.997,VE821
HCT116,MVK,0.51,0.694,1,VE821
HCT116,MVP,-1.03,0.152,0.995,VE821
HCT116,MX1,-1.66,0.0481,0.952,VE821
HCT116,MX2,0.77,0.78,0.998,VE821
HCT116,MXD1,0.2,0.579,1.01,VE821
HCT116,MXD3,-0.36,0.36,1.02,VE821
HCT116,MXD4,0.19,0.576,1.01,VE821
HCT116,MXI1,-0.16,0.434,1.02,VE821
HCT116,MXRA5,0.32,0.626,1.01,VE821
HCT116,MXRA7,1.02,0.846,0.996,VE821
HCT116,MXRA8,-0.17,0.433,1.02,VE821
HCT116,MYADM,-0.08,0.469,1.01,VE821
HCT116,MYADML2,-0.65,0.258,1.04,VE821
HCT116,MYB,-0.05,0.481,1.01,VE821
HCT116,MYBBP1A,0.08,0.533,1.01,VE821
HCT116,MYBL1,1.25,0.894,0.994,VE821
HCT116,MYBL2,-1.06,0.145,0.995,VE821
HCT116,MYBPC1,-0.2,0.419,1.02,VE821
HCT116,MYBPC2,0.92,0.82,0.997,VE821
HCT116,MYBPC3,0.59,0.722,1,VE821
HCT116,MYBPH,-0.63,0.263,1.03,VE821
HCT116,MYBPHL,-0.66,0.255,1.04,VE821
HCT116,MYC,1.41,0.921,0.995,VE821
HCT116,MYCBP2,0.18,0.573,1.01,VE821
HCT116,MYCBPAP,0.46,0.677,1,VE821
HCT116,MYCN,1.18,0.88,0.995,VE821
HCT116,MYCT1,0.79,0.785,0.998,VE821
HCT116,MYD88,-0.98,0.164,1.01,VE821
HCT116,MYEF2,-0.6,0.273,1.03,VE821
HCT116,MYEOV,-0.68,0.249,1.03,VE821
HCT116,MYEOV2,-0.46,0.323,1.02,VE821
HCT116,MYF5,-0.28,0.391,1.02,VE821
HCT116,MYF6,-0.46,0.324,1.03,VE821
HCT116,MYH1,-0.53,0.296,1.03,VE821
HCT116,MYH10,-0.45,0.326,1.03,VE821
HCT116,MYH11,-0.5,0.308,1.03,VE821
HCT116,MYH13,0.42,0.664,1.01,VE821
HCT116,MYH14,-1.77,0.0384,0.951,VE821
HCT116,MYH15,-0.04,0.486,1.01,VE821
HCT116,MYH2,0.57,0.717,1,VE821
HCT116,MYH3,-0.44,0.33,1.03,VE821
HCT116,MYH4,-1.18,0.119,0.996,VE821
HCT116,MYH6,-0.77,0.22,1.02,VE821
HCT116,MYH7,-0.72,0.234,1.02,VE821
HCT116,MYH7B,1.36,0.913,0.994,VE821
HCT116,MYH8,-0.14,0.445,1.02,VE821
HCT116,MYH9,0.68,0.753,0.998,VE821
HCT116,MYL1,1.07,0.857,0.995,VE821
HCT116,MYL10,0.4,0.654,1.01,VE821
HCT116,MYL2,-0.28,0.39,1.02,VE821
HCT116,MYL3,1.38,0.917,0.995,VE821
HCT116,MYL4,-0.39,0.35,1.02,VE821
HCT116,MYL5,1.62,0.947,0.996,VE821
HCT116,MYL6,0.01,0.502,1.01,VE821
HCT116,MYL6B,-1.36,0.0868,0.984,VE821
HCT116,MYL7,1.25,0.894,0.994,VE821
HCT116,MYL9,-0.44,0.33,1.03,VE821
HCT116,MYLIP,1.27,0.899,0.994,VE821
HCT116,MYLK,0.58,0.72,1,VE821
HCT116,MYLK2,0.15,0.559,1.01,VE821
HCT116,MYLK3,0.68,0.752,0.999,VE821
HCT116,MYLK4,-0.11,0.457,1.02,VE821
HCT116,MYLPF,-0.46,0.323,1.02,VE821
HCT116,MYNN,0.66,0.747,0.999,VE821
HCT116,MYO10,-0.31,0.378,1.02,VE821
HCT116,MYO15A,0.01,0.505,1.01,VE821
HCT116,MYO16,0.27,0.607,1.01,VE821
HCT116,MYO18A,-0.44,0.33,1.03,VE821
HCT116,MYO18B,-0.08,0.47,1.01,VE821
HCT116,MYO19,0.45,0.672,1,VE821
HCT116,MYO1A,-0.91,0.182,1,VE821
HCT116,MYO1B,-0.05,0.482,1.01,VE821
HCT116,MYO1C,-1.34,0.0897,0.987,VE821
HCT116,MYO1D,-1.54,0.0622,0.979,VE821
HCT116,MYO1E,0.36,0.642,1.01,VE821
HCT116,MYO1F,-1.51,0.0657,0.979,VE821
HCT116,MYO1G,-0.12,0.454,1.02,VE821
HCT116,MYO1H,-0.28,0.389,1.02,VE821
HCT116,MYO3A,-0.07,0.473,1.01,VE821
HCT116,MYO3B,0.63,0.735,1,VE821
HCT116,MYO5A,1.24,0.892,0.995,VE821
HCT116,MYO5B,1.8,0.964,0.997,VE821
HCT116,MYO5C,-0.28,0.389,1.02,VE821
HCT116,MYO6,-0.52,0.303,1.03,VE821
HCT116,MYO7A,0.01,0.504,1.01,VE821
HCT116,MYO7B,-0.61,0.272,1.03,VE821
HCT116,MYO9A,0.35,0.635,1.01,VE821
HCT116,MYO9B,0.41,0.659,1.01,VE821
HCT116,MYOC,-1.27,0.101,1,VE821
HCT116,MYOCD,0.76,0.775,0.998,VE821
HCT116,MYOD1,0.39,0.653,1.01,VE821
HCT116,MYOF,-1.52,0.0638,0.979,VE821
HCT116,MYOG,-0.48,0.317,1.02,VE821
HCT116,MYOM1,-0.86,0.194,1.01,VE821
HCT116,MYOM2,1.86,0.968,0.998,VE821
HCT116,MYOM3,-0.06,0.475,1.01,VE821
HCT116,MYOT,0.75,0.773,0.998,VE821
HCT116,MYOZ1,1.33,0.907,0.993,VE821
HCT116,MYOZ2,0.2,0.58,1.01,VE821
HCT116,MYOZ3,-2.01,0.0221,0.952,VE821
HCT116,MYPN,-0.26,0.397,1.02,VE821
HCT116,MYPOP,-1.37,0.0851,0.99,VE821
HCT116,MYRF,-1.55,0.0608,0.986,VE821
HCT116,MYRFL,0.33,0.628,1.01,VE821
HCT116,MYRIP,0.61,0.731,1,VE821
HCT116,MYSM1,-0.26,0.398,1.02,VE821
HCT116,MYT1,0.83,0.797,0.999,VE821
HCT116,MYT1L,0.27,0.607,1.01,VE821
HCT116,MZB1,0.29,0.612,1.01,VE821
HCT116,MZF1,-0.06,0.475,1.01,VE821
HCT116,N4BP1,0.89,0.814,0.997,VE821
HCT116,N4BP2,0.24,0.593,1.01,VE821
HCT116,N4BP2L1,0.26,0.601,1.01,VE821
HCT116,N4BP2L2,-0.16,0.437,1.02,VE821
HCT116,N4BP3,1.48,0.931,0.996,VE821
HCT116,N6AMT1,0.96,0.833,0.996,VE821
HCT116,N6AMT2,0.96,0.831,0.996,VE821
HCT116,NAA10,-0.42,0.336,1.02,VE821
HCT116,NAA11,0.36,0.642,1.01,VE821
HCT116,NAA15,-0.82,0.206,1.02,VE821
HCT116,NAA16,-0.41,0.341,1.02,VE821
HCT116,NAA20,-0.06,0.477,1.01,VE821
HCT116,NAA25,-0.63,0.266,1.03,VE821
HCT116,NAA30,0.74,0.769,0.999,VE821
HCT116,NAA35,-0.23,0.408,1.02,VE821
HCT116,NAA40,0.12,0.547,1.01,VE821
HCT116,NAA60,0.42,0.662,1.01,VE821
HCT116,NAAA,-0.11,0.458,1.02,VE821
HCT116,NAALAD2,0.04,0.516,1.01,VE821
HCT116,NAALADL1,-1.19,0.118,0.994,VE821
HCT116,NAALADL2,-1.18,0.12,0.994,VE821
HCT116,NAB1,-1.21,0.114,0.989,VE821
HCT116,NAB2,0.13,0.55,1.01,VE821
HCT116,NABP1,0.08,0.533,1.01,VE821
HCT116,NABP2,-1.08,0.14,1,VE821
HCT116,NACA,-2.45,0.00714,0.83,VE821
HCT116,NACAD,-1.2,0.115,0.99,VE821
HCT116,NACC1,-2.5,0.00622,0.774,VE821
HCT116,NACC2,-1.2,0.114,0.989,VE821
HCT116,NADK,0.5,6.90E-01,1.00E+00,VE821
HCT116,NADSYN1,-2,0.0227,0.942,VE821
HCT116,NAE1,2.08,0.981,0.998,VE821
HCT116,NAF1,1.57,0.942,0.996,VE821
HCT116,NAGA,-0.07,0.474,1.01,VE821
HCT116,NAGK,-0.06,0.475,1.01,VE821
HCT116,NAGLU,0.23,0.592,1.01,VE821
HCT116,NAGPA,-3.84,0.0000612,0.0837,VE821
HCT116,NAGS,1.09,0.862,0.994,VE821
HCT116,NAIF1,0.76,0.777,0.998,VE821
HCT116,NAIP,1.78,0.963,0.997,VE821
HCT116,NALCN,0.18,0.573,1.01,VE821
HCT116,NANOGNB,-2,0.0229,0.946,VE821
HCT116,NANOS1,2.54,0.995,0.999,VE821
HCT116,NANOS2,-0.9,0.183,1,VE821
HCT116,NANOS3,-0.12,0.451,1.02,VE821
HCT116,NANP,-2.49,0.00632,0.78,VE821
HCT116,NANS,-0.19,0.426,1.02,VE821
HCT116,NAP1L2,-0.23,0.408,1.02,VE821
HCT116,NAP1L3,0.04,0.515,1.01,VE821
HCT116,NAP1L4,0.14,0.557,1.01,VE821
HCT116,NAP1L5,1.01,0.843,0.996,VE821
HCT116,NAPB,-0.84,0.202,1.01,VE821
HCT116,NAPEPLD,0.05,0.519,1.01,VE821
HCT116,NAPG,0.36,0.641,1.01,VE821
HCT116,NAPRT1,0.15,0.562,1.01,VE821
HCT116,NAPSA,0.53,0.701,1,VE821
HCT116,NARF,-0.33,0.37,1.02,VE821
HCT116,NARFL,-0.94,0.172,1,VE821
HCT116,NARG2,0.37,0.643,1.01,VE821
HCT116,NARS2,-0.18,0.428,1.02,VE821
HCT116,NASP,0.48,0.684,1,VE821
HCT116,NAT10,-0.34,0.366,1.02,VE821
HCT116,NAT14,0.54,0.705,0.999,VE821
HCT116,NAT16,1.53,0.937,0.996,VE821
HCT116,NAT6,-1.8,0.0362,0.94,VE821
HCT116,NAT9,-1.04,0.15,0.996,VE821
HCT116,NAV1,0.03,0.512,1.01,VE821
HCT116,NAV2,-0.65,0.259,1.03,VE821
HCT116,NAV3,-0.1,0.461,1.02,VE821
HCT116,NBAS,-0.23,0.408,1.02,VE821
HCT116,NBEA,-0.32,0.373,1.02,VE821
HCT116,NBEAL1,0.26,0.601,1.01,VE821
HCT116,NBEAL2,-0.53,0.3,1.03,VE821
HCT116,NBN,-0.66,0.253,1.03,VE821
HCT116,NBPF3,-1.15,0.124,0.998,VE821
HCT116,NBR1,0.18,0.57,1.01,VE821
HCT116,NCALD,0.48,0.685,1,VE821
HCT116,NCAM1,1.06,0.854,0.996,VE821
HCT116,NCAM2,0.39,0.65,1.01,VE821
HCT116,NCAN,0.26,0.603,1.01,VE821
HCT116,NCAPD2,-0.87,0.191,1.01,VE821
HCT116,NCAPD3,-0.8,0.21,1.02,VE821
HCT116,NCAPG,-0.51,0.305,1.03,VE821
HCT116,NCAPG2,0.3,0.618,1.01,VE821
HCT116,NCAPH,-0.17,0.434,1.02,VE821
HCT116,NCAPH2,1.56,0.94,0.996,VE821
HCT116,NCBP1,-1.38,0.0837,0.989,VE821
HCT116,NCBP2,0.94,0.826,0.996,VE821
HCT116,NCBP2L,-1.42,0.0785,0.989,VE821
HCT116,NCCRP1,-1.47,0.0715,0.992,VE821
HCT116,NCDN,-0.14,0.445,1.02,VE821
HCT116,NCEH1,0.19,0.574,1.01,VE821
HCT116,NCF2,-0.6,0.275,1.03,VE821
HCT116,NCF4,-0.7,0.241,1.02,VE821
HCT116,NCK1,0.08,0.533,1.01,VE821
HCT116,NCK2,0.24,0.596,1.01,VE821
HCT116,NCKAP1,-0.06,0.475,1.01,VE821
HCT116,NCKAP1L,-0.09,0.466,1.02,VE821
HCT116,NCKAP5,-0.63,0.265,1.03,VE821
HCT116,NCKAP5L,0.99,0.838,0.996,VE821
HCT116,NCKIPSD,-0.52,0.301,1.03,VE821
HCT116,NCL,2.31,0.99,0.999,VE821
HCT116,NCLN,0.11,0.543,1.01,VE821
HCT116,NCMAP,1.26,0.896,0.994,VE821
HCT116,NCOA1,0.9,0.816,0.997,VE821
HCT116,NCOA2,0.65,0.743,1,VE821
HCT116,NCOA3,0.18,0.571,1.01,VE821
HCT116,NCOA4,0.88,0.81,0.998,VE821
HCT116,NCOA5,-0.37,0.356,1.02,VE821
HCT116,NCOA6,-0.93,0.175,1,VE821
HCT116,NCOA7,0.92,0.822,0.996,VE821
HCT116,NCOR1,-1.72,0.0428,0.965,VE821
HCT116,NCOR2,-0.28,0.388,1.02,VE821
HCT116,NCR1,-1.45,0.0729,0.987,VE821
HCT116,NCR2,-1.02,0.154,0.991,VE821
HCT116,NCR3,-2.01,0.0222,0.952,VE821
HCT116,NCR3LG1,-0.95,0.17,1,VE821
HCT116,NCS1,1.52,0.936,0.996,VE821
HCT116,NCSTN,-0.11,0.456,1.02,VE821
HCT116,NDC80,0,0.499,1.01,VE821
HCT116,NDE1,-0.63,0.265,1.03,VE821
HCT116,NDEL1,0.27,0.605,1.01,VE821
HCT116,NDFIP1,-0.7,0.242,1.03,VE821
HCT116,NDFIP2,-0.86,0.194,1.01,VE821
HCT116,NDN,-1.82,0.0347,0.955,VE821
HCT116,NDNF,0.52,0.7,1,VE821
HCT116,NDNL2,0.39,0.651,1.01,VE821
HCT116,NDOR1,-0.94,0.173,1,VE821
HCT116,NDP,1.54,0.938,0.995,VE821
HCT116,NDRG1,-1.01,0.156,0.996,VE821
HCT116,NDRG2,0.91,0.82,0.997,VE821
HCT116,NDRG3,-0.6,0.275,1.03,VE821
HCT116,NDRG4,0.76,0.776,0.998,VE821
HCT116,NDST1,0.74,0.772,0.999,VE821
HCT116,NDST2,-1.19,0.116,0.992,VE821
HCT116,NDST3,1.08,0.859,0.994,VE821
HCT116,NDST4,-0.62,0.266,1.03,VE821
HCT116,NDUFA10,0.63,0.735,1,VE821
HCT116,NDUFA11,1.21,0.887,0.995,VE821
HCT116,NDUFA12,0.05,0.519,1.01,VE821
HCT116,NDUFA13,0.26,0.604,1.01,VE821
HCT116,NDUFA2,1.56,0.941,0.995,VE821
HCT116,NDUFA3,-0.19,0.426,1.02,VE821
HCT116,NDUFA4L2,0.9,0.815,0.997,VE821
HCT116,NDUFA5,-0.28,0.392,1.02,VE821
HCT116,NDUFA6,2.7,0.997,1,VE821
HCT116,NDUFA7,0.29,0.615,1.01,VE821
HCT116,NDUFA8,-1.16,0.122,0.995,VE821
HCT116,NDUFA9,0.13,0.553,1.01,VE821
HCT116,NDUFAB1,-0.3,0.38,1.02,VE821
HCT116,NDUFAF3,2.02,0.978,0.998,VE821
HCT116,NDUFAF5,2.04,0.979,0.998,VE821
HCT116,NDUFAF6,0.15,0.558,1.01,VE821
HCT116,NDUFAF7,1.24,0.892,0.995,VE821
HCT116,NDUFB1,0.81,0.792,0.999,VE821
HCT116,NDUFB10,0.87,0.807,0.998,VE821
HCT116,NDUFB11,0.63,0.735,1,VE821
HCT116,NDUFB2,1.32,0.907,0.993,VE821
HCT116,NDUFB4,-0.6,0.275,1.03,VE821
HCT116,NDUFB5,0.57,0.714,0.999,VE821
HCT116,NDUFB7,-0.36,0.358,1.02,VE821
HCT116,NDUFB8,0.96,0.831,0.996,VE821
HCT116,NDUFB9,0.08,0.53,1.01,VE821
HCT116,NDUFS1,2.93,0.998,1,VE821
HCT116,NDUFS2,1.44,0.925,0.995,VE821
HCT116,NDUFS3,1.95,0.974,0.998,VE821
HCT116,NDUFS4,1.31,0.905,0.994,VE821
HCT116,NDUFS6,0.11,0.542,1.01,VE821
HCT116,NDUFS7,0.66,0.744,0.999,VE821
HCT116,NDUFS8,-0.04,0.484,1.01,VE821
HCT116,NDUFV1,0.68,0.75,0.999,VE821
HCT116,NDUFV2,1.08,0.86,0.994,VE821
HCT116,NDUFV3,-0.67,0.25,1.03,VE821
HCT116,NEB,-0.33,0.371,1.02,VE821
HCT116,NEBL,0.03,0.511,1.01,VE821
HCT116,NECAB1,0.13,0.553,1.01,VE821
HCT116,NECAB2,1.18,0.881,0.995,VE821
HCT116,NECAB3,-0.02,0.492,1.01,VE821
HCT116,NECAP1,0.42,0.661,1.01,VE821
HCT116,NECAP2,-1.8,0.036,0.944,VE821
HCT116,NEDD1,-1.11,0.134,0.999,VE821
HCT116,NEDD4,0.68,0.752,0.999,VE821
HCT116,NEDD4L,-1.48,0.0693,0.989,VE821
HCT116,NEDD9,-0.82,0.205,1.02,VE821
HCT116,NEFH,-0.04,0.484,1.01,VE821
HCT116,NEFM,1.18,0.881,0.994,VE821
HCT116,NEGR1,0.22,0.586,1.01,VE821
HCT116,NEIL1,0.75,0.773,0.998,VE821
HCT116,NEIL2,1.1,0.864,0.994,VE821
HCT116,NEIL3,0.71,0.76,0.998,VE821
HCT116,NEK1,0.32,0.627,1.01,VE821
HCT116,NEK10,-1.6,0.0546,0.978,VE821
HCT116,NEK11,-1.12,0.132,0.997,VE821
HCT116,NEK3,1.91,0.972,0.998,VE821
HCT116,NEK4,-0.37,0.357,1.02,VE821
HCT116,NEK5,-1.17,0.121,0.994,VE821
HCT116,NEK6,0.03,0.512,1.01,VE821
HCT116,NEK7,1.41,0.921,0.995,VE821
HCT116,NEK8,0.9,0.816,0.997,VE821
HCT116,NEK9,1.25,0.895,0.994,VE821
HCT116,NELFA,-0.58,0.28,1.03,VE821
HCT116,NELFB,0.56,0.711,0.999,VE821
HCT116,NELFCD,0.5,0.693,1,VE821
HCT116,NELFE,0.45,0.674,1,VE821
HCT116,NELL1,-1.28,0.101,1,VE821
HCT116,NELL2,-0.45,0.328,1.03,VE821
HCT116,NEMF,-0.25,0.403,1.02,VE821
HCT116,NENF,-0.78,0.218,1.02,VE821
HCT116,NEO1,-0.59,0.276,1.03,VE821
HCT116,NES,-1.27,0.101,1,VE821
HCT116,NET1,-1.34,0.0903,0.99,VE821
HCT116,NETO1,0.89,0.814,0.998,VE821
HCT116,NEU1,-1.55,0.0609,0.985,VE821
HCT116,NEU2,-1.68,0.0463,0.96,VE821
HCT116,NEU3,0.66,0.747,0.999,VE821
HCT116,NEU4,0.48,0.685,1,VE821
HCT116,NEURL,0.32,0.627,1.01,VE821
HCT116,NEURL1B,0.32,0.627,1.01,VE821
HCT116,NEURL2,-0.33,0.371,1.02,VE821
HCT116,NEURL4,0.15,0.561,1.01,VE821
HCT116,NEUROD1,0.51,0.696,1,VE821
HCT116,NEUROD2,-0.62,0.269,1.03,VE821
HCT116,NEUROD4,-0.47,0.319,1.02,VE821
HCT116,NEUROD6,1.25,0.895,0.994,VE821
HCT116,NEUROG1,0.83,0.798,0.999,VE821
HCT116,NEUROG2,1.53,0.937,0.996,VE821
HCT116,NEUROG3,-0.97,0.166,1.01,VE821
HCT116,NEXN,0.87,0.809,0.998,VE821
HCT116,NF1,1.34,0.91,0.994,VE821
HCT116,NF2,2.77,0.997,1,VE821
HCT116,NFAM1,0.68,0.752,0.999,VE821
HCT116,NFASC,0.25,0.597,1.01,VE821
HCT116,NFAT5,0.28,0.61,1.01,VE821
HCT116,NFATC1,-0.22,0.415,1.02,VE821
HCT116,NFATC2,0.34,0.634,1.01,VE821
HCT116,NFATC2IP,-0.2,0.422,1.02,VE821
HCT116,NFATC3,-1.07,0.141,0.998,VE821
HCT116,NFATC4,-0.19,0.423,1.02,VE821
HCT116,NFE2,-1.89,0.0293,0.949,VE821
HCT116,NFE2L1,0.65,0.741,1,VE821
HCT116,NFE2L2,0.15,0.558,1.01,VE821
HCT116,NFE2L3,-1.3,0.0959,0.998,VE821
HCT116,NFIA,-1.41,0.0792,0.989,VE821
HCT116,NFIB,0.32,0.626,1.01,VE821
HCT116,NFIC,0.51,0.695,1,VE821
HCT116,NFIL3,1.42,0.922,0.995,VE821
HCT116,NFIX,-0.75,0.225,1.02,VE821
HCT116,NFKB1,-0.8,0.211,1.02,VE821
HCT116,NFKB2,1.29,0.901,0.993,VE821
HCT116,NFKBIA,-1.14,0.127,0.995,VE821
HCT116,NFKBIB,0.71,0.76,0.999,VE821
HCT116,NFKBID,-0.86,0.194,1.01,VE821
HCT116,NFKBIE,0.56,0.713,1,VE821
HCT116,NFKBIL1,0.31,0.622,1.01,VE821
HCT116,NFKBIZ,0.4,0.656,1.01,VE821
HCT116,NFRKB,0.32,0.627,1.01,VE821
HCT116,NFS1,1.72,0.957,0.997,VE821
HCT116,NFX1,-0.8,0.211,1.02,VE821
HCT116,NFXL1,1.21,0.887,0.996,VE821
HCT116,NFYA,-0.58,0.28,1.03,VE821
HCT116,NFYC,0.55,0.709,0.999,VE821
HCT116,NGB,0.37,0.644,1.01,VE821
HCT116,NGDN,1.78,0.963,0.997,VE821
HCT116,NGEF,0.89,0.814,0.997,VE821
HCT116,NGF,-0.63,0.264,1.03,VE821
HCT116,NGFR,0.83,0.797,0.999,VE821
HCT116,NGLY1,3.09,0.999,1,VE821
HCT116,NGRN,0.5,0.692,1,VE821
HCT116,NHEJ1,0.19,0.576,1.01,VE821
HCT116,NHLH1,0.58,0.719,1,VE821
HCT116,NHLH2,-0.38,0.351,1.02,VE821
HCT116,NHLRC1,1.11,0.867,0.994,VE821
HCT116,NHLRC2,1.12,0.868,0.993,VE821
HCT116,NHLRC3,-0.06,0.476,1.01,VE821
HCT116,NHLRC4,-0.11,0.456,1.02,VE821
HCT116,NHS,1.29,0.901,0.994,VE821
HCT116,NHSL1,-0.04,0.485,1.01,VE821
HCT116,NHSL2,-2.65,0.00401,0.774,VE821
HCT116,NICN1,-1.07,0.142,0.995,VE821
HCT116,NID1,-0.88,0.188,1,VE821
HCT116,NID2,0.6,0.727,1,VE821
HCT116,NIF3L1,2.01,0.978,0.998,VE821
HCT116,NIN,-0.43,0.333,1.03,VE821
HCT116,NINJ1,0.76,0.776,0.998,VE821
HCT116,NINJ2,0.74,0.77,0.999,VE821
HCT116,NINL,-1.82,0.0343,0.956,VE821
HCT116,NIP7,0.46,0.677,1,VE821
HCT116,NIPA1,-1.14,0.127,0.998,VE821
HCT116,NIPA2,-1.22,0.112,0.991,VE821
HCT116,NIPAL1,-0.48,0.317,1.02,VE821
HCT116,NIPAL2,-1.88,0.0303,0.944,VE821
HCT116,NIPAL3,-0.59,0.276,1.03,VE821
HCT116,NIPAL4,-0.35,0.364,1.02,VE821
HCT116,NIPBL,0.53,0.701,1,VE821
HCT116,NIPSNAP1,2.04,0.979,0.998,VE821
HCT116,NIPSNAP3B,0.42,0.662,1.01,VE821
HCT116,NISCH,0.09,0.535,1.01,VE821
HCT116,NIT1,-0.28,0.388,1.02,VE821
HCT116,NIT2,1.8,0.964,0.997,VE821
HCT116,NKAIN1,-1.24,0.108,0.994,VE821
HCT116,NKAIN2,-0.45,0.327,1.03,VE821
HCT116,NKAIN3,0.33,0.628,1.01,VE821
HCT116,NKAIN4,-0.25,0.4,1.02,VE821
HCT116,NKAP,2.42,0.992,0.999,VE821
HCT116,NKAPL,0.71,0.763,0.998,VE821
HCT116,NKD1,0.11,0.544,1.01,VE821
HCT116,NKD2,0.23,0.593,1.01,VE821
HCT116,NKG7,0.95,0.829,0.997,VE821
HCT116,NKIRAS2,-2.09,0.0183,0.917,VE821
HCT116,NKPD1,-0.07,0.471,1.01,VE821
HCT116,NKRF,0.51,0.693,1,VE821
HCT116,NKTR,0.29,0.615,1.01,VE821
HCT116,NLE1,1.02,0.847,0.996,VE821
HCT116,NLGN1,-0.32,0.375,1.02,VE821
HCT116,NLGN2,1.57,0.942,0.996,VE821
HCT116,NLGN3,-1.26,0.103,0.998,VE821
HCT116,NLGN4X,0.66,0.745,1,VE821
HCT116,NLK,0.07,0.527,1.01,VE821
HCT116,NLN,1.89,0.971,0.998,VE821
HCT116,NLRC4,0.63,0.737,1,VE821
HCT116,NLRC5,1.99,0.977,0.999,VE821
HCT116,NLRP1,-1.03,0.151,0.997,VE821
HCT116,NLRP10,-0.66,0.254,1.03,VE821
HCT116,NLRP11,0.64,0.74,1,VE821
HCT116,NLRP12,0.1,0.541,1.01,VE821
HCT116,NLRP13,0.82,0.793,0.999,VE821
HCT116,NLRP14,-1.03,0.151,0.997,VE821
HCT116,NLRP2,-0.96,0.17,1,VE821
